t,S,I,R,D,R0,beta, gamma, mu
34,86.99189309475561,4.948477405427762,7.81881014751401,0.24081935230261214,1.6006984850594699,0.15,0.090909091,0.0028
35,86.34617696860343,5.130476212083266,8.268671730275486,0.2546750890378099,1.6006984850594699,0.15,0.090909091,0.0028
36,85.68168145819081,5.314199460264448,8.735078659113098,0.26904042243164306,1.6006984850594699,0.15,0.090909091,0.0028
37,84.9986871401513,5.499204977489878,9.21818770143843,0.2839201809203835,1.6006984850594699,0.15,0.090909091,0.0028
38,84.29754933504947,5.685017282928463,9.71811542716471,0.2993179548573552,1.6006984850594699,0.15,0.090909091,0.0028
39,83.57869979773206,5.871129018343353,10.234935180675027,0.31523600324955486,1.6006984850594699,0.15,0.090909091,0.0028
40,82.84264780318524,6.057002849437484,10.768674182876344,0.3316751645009163,1.6006984850594699,0.15,0.090909091,0.0028
41,82.08998057248698,6.242073848930546,11.319310806103116,0.3486347724793412,1.6006984850594699,0.15,0.090909091,0.0028
42,81.32136299100087,6.425752364078499,11.886772065664264,0.36611257925634677,1.6006984850594699,0.15,0.090909091,0.0028
43,80.5375365802666,6.607427361783866,12.470931372073741,0.38410468587576657,1.6006984850594699,0.15,0.090909091,0.0028
44,79.73931769598993,6.786470234139256,13.07160658738204,0.4026054824887614,1.6006984850594699,0.15,0.090909091,0.0028
45,78.9275949369383,6.962239036451123,13.688558427466198,0.4216075991443513,1.6006984850594699,0.15,0.090909091,0.0028
46,78.10332576315358,7.134083118805304,14.321489249594686,0.44110186844641447,1.6006984850594699,0.15,0.090909091,0.0028
47,77.26753233637938,7.301348101397812,14.970042261043721,0.4610773011790693,1.6006984850594699,0.15,0.090909091,0.0028
48,76.4212966105935,7.463381133527124,15.633801180016372,0.4815210758629832,1.6006984850594699,0.15,0.090909091,0.0028
49,75.56575471560872,7.619536366702523,16.312290374651873,0.5024185430368592,1.6006984850594699,0.15,0.090909091,0.0028
50,74.70209069140937,7.769180564136741,17.00497549959024,0.5237532448636263,1.6006984850594699,0.15,0.090909091,0.0028
51,73.83152964475926,7.911698762306737,17.71126464249078,0.5455069504432092,1.6006984850594699,0.15,0.090909091,0.0028
52,72.95533041219477,8.04649989558963,18.430509985237908,0.5676597069776681,1.6006984850594699,0.15,0.090909091,0.0028
53,72.07477782437812,8.17302229245898,19.162009976477556,0.590189906685319,1.6006984850594699,0.15,0.090909091,0.0028
54,71.19117467555411,8.290738951533918,19.905012003807737,0.6130743691042042,1.6006984850594699,0.15,0.090909091,0.0028
55,70.30583350822201,8.399162507999488,20.65871554560998,0.6362884381684992,1.6006984850594699,0.15,0.090909091,0.0028
56,69.42006832687814,8.497849805557445,21.422275774373492,0.6598060931908978,1.6006984850594699,0.15,0.090909091,0.0028
57,68.53518635567812,8.58640599602415,22.194807575651247,0.6836000726464586,1.6006984850594699,0.15,0.090909091,0.0028
58,67.65247995308358,8.664488097774317,22.97538993970675,0.7076420094353262,1.6006984850594699,0.15,0.090909091,0.0028
59,66.77321879207597,8.73180795515918,23.763070676655733,0.7319025761090943,1.6006984850594699,0.15,0.090909091,0.0028
60,65.89864240751561,8.788134553454995,24.55687140064582,0.7563516383835399,1.6006984850594699,0.15,0.090909091,0.0028
61,65.02995320296472,8.833295657415931,25.355792724486108,0.7809584151332138,1.6006984850594699,0.15,0.090909091,0.0028
62,64.16830999812015,8.867178755669801,26.158819603236036,0.8056916429739784,1.6006984850594699,0.15,0.090909091,0.0028
63,63.3148221853163,8.88973130754532,26.96492676364849,0.8305197434898539,1.6006984850594699,0.15,0.090909091,0.0028
64,62.470544549797594,8.900960302999714,27.773084156051674,0.8554109911509808,1.6006984850594699,0.15,0.090909091,0.0028
65,61.63647279408081,8.900931159695311,28.582262366224462,0.8803336799993801,1.6006984850594699,0.15,0.090909091,0.0028
66,60.81353979218099,8.889765993566508,29.39143792700594,0.905256287246527,1.6006984850594699,0.15,0.090909091,0.0028
67,60.002612585191585,8.86764131009608,30.199598472683782,0.9301476320285131,1.6006984850594699,0.15,0.090909091,0.0028
68,59.20449011608038,8.83478517272413,31.005747683498665,0.9549770276967822,1.6006984850594699,0.15,0.090909091,0.0028
69,58.41990168892602,8.791473912162234,31.808909972731293,0.9797144261804097,1.6006984850594699,0.15,0.090909091,0.0028
70,57.6495061264521,8.73802844577721,32.60813487463618,1.004330553134464,1.6006984850594699,0.15,0.090909091,0.0028
71,56.89389158982518,8.674810279618205,33.40250109777393,1.0287970327826401,1.6006984850594699,0.15,0.090909091,0.0028
72,56.153576016408834,8.602217267134076,34.19112021489148,1.053086501565571,1.6006984850594699,0.15,0.090909091,0.0028
73,55.42900812457932,8.520679198275955,34.97313996723114,1.0771727099135464,1.6006984850594699,0.15,0.090909091,0.0028
74,54.72056892981706,8.430653290665164,35.74774716784902,1.1010306116687192,1.6006984850594699,0.15,0.090909091,0.0028
75,54.02857371304422,8.332619651033621,36.51417019503955,1.1246364408825817,1.6006984850594699,0.15,0.090909091,0.0028
76,53.35327438048627,8.22707677044447,37.27168107316375,1.1479677759054758,1.6006984850594699,0.15,0.090909091,0.0028
77,52.694862154061994,8.114537111123175,38.01959714395207,1.1710035908627203,1.6006984850594699,0.15,0.090909091,0.0028
78,52.05347053229001,7.995522836326041,38.75728233661004,1.1937242947738653,1.6006984850594699,0.15,0.090909091,0.0028
79,51.429178463763584,7.8705617277906095,39.48414804973018,1.2161117587155783,1.6006984850594699,0.15,0.090909091,0.0028
80,50.82201367820067,7.740183328182878,40.199653662063014,1.238149331553392,1.6006984850594699,0.15,0.090909091,0.0028
81,50.231956123735635,7.604915338790542,40.903306692601475,1.259821844872304,1.6006984850594699,0.15,0.090909091,0.0028
82,49.65894146330136,7.465280295694799,41.59466263318288,1.2811156078209176,1.6006984850594699,0.15,0.090909091,0.0028
83,49.102864587484795,7.321792540941596,42.27332447892471,1.302018392648863,1.6006984850594699,0.15,0.090909091,0.0028
84,48.56358310597153,7.174955498952646,42.93894198331229,1.3225194117634995,1.6006984850594699,0.15,0.090909091,0.0028
85,48.04092078448898,7.025259262662893,43.59121066568753,1.3426092871605668,1.6006984850594699,0.15,0.090909091,0.0028
86,47.534670898896856,6.8731784887115515,44.22987059929554,1.3622800130960229,1.6006984850594699,0.15,0.090909091,0.0028
87,47.04459948266143,6.719170596489059,44.85470500798506,1.3815249128644151,1.6006984850594699,0.15,0.090909091,0.0028
88,46.57044844831018,6.563674261969396,45.46553869918581,1.4003385905345844,1.6006984850594699,0.15,0.090909091,0.0028
89,46.111938567537365,6.4071081940329675,46.06223635996154,1.4187168784680988,1.6006984850594699,0.15,0.090909091,0.0028
90,45.668772298379146,6.249870178389707,46.644700741819726,1.436656781411391,1.6006984850594699,0.15,0.090909091,0.0028
91,45.24063645127218,6.092336372211764,47.21287075860514,1.4541564179108823,1.6006984850594699,0.15,0.090909091,0.0028
92,44.827204688841036,5.934860831136704,47.76671952026915,1.4712149597530753,1.6006984850594699,0.15,0.090909091,0.0028
93,44.42813985692531,5.777775249355105,48.30625232363929,1.487832570080258,1.6006984850594699,0.15,0.090909091,0.0028
94,44.043096146664965,5.621388892996085,48.83150461956046,1.5040103407784522,1.6006984850594699,0.15,0.090909091,0.0028
95,43.67172108942693,5.465988706913957,49.34253997398023,1.5197502296788412,1.6006984850594699,0.15,0.090909091,0.0028
96,43.31365738799747,5.3118395752022405,49.83944803874204,1.5350549980582002,1.6006984850594699,0.15,0.090909091,0.0028
97,42.968544588807,5.159184716262686,50.322342546061506,1.5499281488687664,1.6006984850594699,0.15,0.090909091,0.0028
98,42.63602060102306,5.008246193984554,50.79135933891804,1.5643738660743018,1.6006984850594699,0.15,0.090909091,0.0028
99,42.31572306917048,4.859225527494633,51.246654447917386,1.5783969554174586,1.6006984850594699,0.15,0.090909091,0.0028
100,42.00729060654232,4.712304382977276,51.68840222358592,1.5920027868944435,1.6006984850594699,0.15,0.090909091,0.0028
101,41.710363897079006,4.5676453321964745,52.1167935315577,1.60519723916678,1.6006984850594699,0.15,0.090909091,0.0028
102,41.424586673640945,4.425392663544014,52.53203401671807,1.61798664609693,1.6006984850594699,0.15,0.090909091,0.0028
103,41.149606580707136,4.285673232659046,52.934342441078925,1.6303777455548534,1.6006984850594699,0.15,0.090909091,0.0028
104,40.88507592952106,4.148597340889616,53.32394909898299,1.6423776306062987,1.6006984850594699,0.15,0.090909091,0.0028
105,40.63065235359613,4.014259631074754,53.70109431216829,1.6539937031607896,1.6006984850594699,0.15,0.090909091,0.0028
106,40.38599937230522,3.882739991299654,54.06602700626729,1.665233630127799,1.6006984850594699,0.15,0.090909091,0.0028
107,40.15078687002804,3.754104458402794,54.41900336946569,1.676105302103438,1.6006984850594699,0.15,0.090909091,0.0028
108,39.92469149803232,3.6284061140825496,54.760285593298136,1.686616794586966,1.6006984850594699,0.15,0.090909091,0.0028
109,39.70739700593084,3.5056859674545118,55.09014069490822,1.696776331706397,1.6006984850594699,0.15,0.090909091,0.0028
110,39.49859450919908,3.3859738188446493,55.40883941954097,1.7065922524152697,1.6006984850594699,0.15,0.090909091,0.0028
111,39.29798269886512,3.2692891004648823,55.716655221561936,1.7160729791080347,1.6006984850594699,0.15,0.090909091,0.0028
112,39.10526799910363,3.1556416904055964,56.013863321901404,1.7252269885893363,1.6006984850594699,0.15,0.090909091,0.0028
113,38.92016467808495,3.0450326970946673,56.30073983949788,1.734062785322472,1.6006984850594699,0.15,0.090909091,0.0028
114,38.74239491705333,2.937455212016264,56.577560994056036,1.742588876874337,1.6006984850594699,0.15,0.090909091,0.0028
115,38.5716888422407,2.8328950290576436,56.84460237723365,1.7508137514679825,1.6006984850594699,0.15,0.090909091,0.0028
116,38.40778452386538,2.731331329361546,57.102138289223696,1.7587458575493438,1.6006984850594699,0.15,0.090909091,0.0028
117,38.25042794612328,2.6327373310093556,57.35044113759577,1.766393585271556,1.6006984850594699,0.15,0.090909091,0.0028
118,38.09937295175202,2.5370809032499664,57.5897808951996,1.7737652497983822,1.6006984850594699,0.15,0.090909091,0.0028
119,37.95438116443948,2.4443251453254855,57.82042461390752,1.7808690763274821,1.6006984850594699,0.15,0.090909091,0.0028
120,37.81522189205622,2.3544289302318524,58.0426359909775,1.7877131867343936,1.6006984850594699,0.15,0.090909091,0.0028
121,37.68167201341753,2.2673474139944143,58.256674984848985,1.7943055877390428,1.6006984850594699,0.15,0.090909091,0.0028
122,37.55351585102562,2.183032511239709,58.46279747723642,1.8006541604982271,1.6006984850594699,0.15,0.090909091,0.0028
123,37.4305450320044,2.1014333380092056,58.66125497845667,1.8067666515296983,1.6006984850594699,0.15,0.090909091,0.0028
124,37.31255833921924,2.0224966228924304,58.85229437301218,1.812650664876124,1.6006984850594699,0.15,0.090909091,0.0028
125,37.19936155437041,1.9461670876594326,59.0361577025499,1.8183136554202228,1.6006984850594699,0.15,0.090909091,0.0028
126,37.09076729466182,1.872387798649339,59.21308198342314,1.8237629232656691,1.6006984850594699,0.15,0.090909091,0.0028
127,36.986594844474226,1.8011004902260184,59.38329905619784,1.8290056091018874,1.6006984850594699,0.15,0.090909091,0.0028
128,36.88666998331497,1.7322458616465444,59.54703546456394,1.8340486904745201,1.6006984850594699,0.15,0.090909091,0.0028
129,36.790824811172186,1.6657638487059137,59.70451236123474,1.8388989788871304,1.6006984850594699,0.15,0.090909091,0.0028
130,36.698897572270404,1.6015938715248057,59.855945438541255,1.843563117663507,1.6006984850594699,0.15,0.090909091,0.0028
131,36.610732478105206,1.5396750598382427,60.001544881552746,1.8480475805037764,1.6006984850594699,0.15,0.090909091,0.0028
132,36.52617953052678,1.4799464571238532,60.14151534167801,1.8523586706713235,1.6006984850594699,0.15,0.090909091,0.0028
133,36.44509434554407,1.422347204880816,60.27605592882381,1.8565025207512704,1.6006984850594699,0.15,0.090909091,0.0028
134,36.36733797843307,1.3668167083360472,60.405360220305916,1.8604850929249368,1.6006984850594699,0.15,0.090909091,0.0028
135,36.29277675065313,1.3132947848142036,60.52961628482436,1.8643121797082778,1.6006984850594699,0.15,0.090909091,0.0028
136,36.221282079003544,1.2617217959638123,60.64900671992686,1.8679894051057575,1.6006984850594699,0.15,0.090909091,0.0028
137,36.152730307388296,1.2120387649844042,60.76370870149282,1.8715222261344562,1.6006984850594699,0.15,0.090909091,0.0028
138,36.08700254149942,1.1641874799498249,60.87389404387431,1.8749159346764126,1.6006984850594699,0.15,0.090909091,0.0028
139,36.023984486677826,1.1181105842717427,60.97972926943013,1.878175659620272,1.6006984850594699,0.15,0.090909091,0.0028
140,35.96356628916453,1.073751655295452,61.08137568628376,1.881306369256233,1.6006984850594699,0.15,0.090909091,0.0028
141,35.90564238091456,1.031055271967947,61.17898947322641,1.8843128738910604,1.6006984850594699,0.15,0.090909091,0.0028
142,35.8501113281092,0.9899670724664296,61.272721770771774,1.8871998286525706,1.6006984850594699,0.15,0.090909091,0.0028
143,35.796875683470574,0.9504338026242951,61.36271877744963,1.8899717364554767,1.6006984850594699,0.15,0.090909091,0.0028
144,35.74584184245371,0.9124033559415642,61.449121850501875,1.8926329511028246,1.6006984850594699,0.15,0.090909091,0.0028
145,35.69691990336669,0.8758248059179474,61.53206761021587,1.895187680499461,1.6006984850594699,0.15,0.090909091,0.0028
146,35.65002353144734,0.8406484313994771,61.61168804719712,1.8976399899560312,1.6006984850594699,0.15,0.090909091,0.0028
147,35.60506982690574,0.8068257355840547,61.68811063194622,1.8999938055639498,1.6006984850594699,0.15,0.090909091,0.0028
148,35.56197919692532,0.7743094592874888,61.76145842616358,1.9022529176235852,1.6006984850594699,0.15,0.090909091,0.0028
149,35.52067523160058,0.743053589029703,61.8318501952601,1.90442098410959,1.6006984850594699,0.15,0.090909091,0.0028
150,35.48108458377718,0.7130133604608409,61.89940052160308,1.9065015341588731,1.6006984850594699,0.15,0.090909091,0.0028
151,35.44313685274937,0.6841452576090116,61.964219918073425,1.9084979715681636,1.6006984850594699,0.15,0.090909091,0.0028
152,35.406764471760475,0.6564070083954038,62.02641494155462,1.910413578289469,1.6006984850594699,0.15,0.090909091,0.0028
153,35.37190259924467,0.6297575768284446,62.08608830601388,1.912251517912976,1.6006984850594699,0.15,0.090909091,0.0028
154,35.3384890137416,0.6041571522565565,62.143338994873716,1.9140148391280956,1.6006984850594699,0.15,0.090909091,0.0028
155,35.30646401241021,0.5795671360288336,62.19826237240651,1.9157064791544138,1.6006984850594699,0.15,0.090909091,0.0028
156,35.275770313063745,0.5559501258845647,62.25095029391637,1.9173292671352946,1.6006984850594699,0.15,0.090909091,0.0028
157,35.24635295964441,0.5332698983659208,62.30149121450187,1.9188859274877714,1.6006984850594699,0.15,0.090909091,0.0028
158,35.218159231053576,0.5114913895232264,62.34997029621998,1.920379083203196,1.6006984850594699,0.15,0.090909091,0.0028
159,35.191138553251264,0.49058067415899065,62.396469513495866,1.921811259093861,1.6006984850594699,0.15,0.090909091,0.0028
160,35.16524241453745,0.47050494383519914,62.44106775664583,1.923184884981506,1.6006984850594699,0.15,0.090909091,0.0028
161,35.14042428392665,0.45123248384820125,62.48384093340089,1.9245022988242446,1.6006984850594699,0.15,0.090909091,0.0028
162,35.116639532526975,0.43273264935678796,62.52486206833721,1.9257657497790195,1.6006984850594699,0.15,0.090909091,0.0028
163,35.09384535783485,0.41497584083166816,62.564201400136255,1.9269774011972185,1.6006984850594699,0.15,0.090909091,0.0028
164,35.07200071085678,0.39793347897844794,62.60192647661322,1.928139333551547,1.6006984850594699,0.15,0.090909091,0.0028
165,35.05106622597037,0.38157797927131876,62.63810224746562,1.9292535472926868,1.6006984850594699,0.15,0.090909091,0.0028
166,35.03100415343765,0.36588272622090307,62.67279115470679,1.9303219656346464,1.6006984850594699,0.15,0.090909091,0.0028
167,35.01177829448478,0.3508220474870137,62.70605322076014,1.9313464372680649,1.6006984850594699,0.15,0.090909091,0.0028
168,34.99335393886363,0.3363711879353956,62.737946134199944,1.9323287390010284,1.6006984850594699,0.15,0.090909091,0.0028
169,34.97569780481224,0.3225062837267685,62.768525333133745,1.9332705783272475,1.6006984850594699,0.15,0.090909091,0.0028
170,34.958777981332574,0.30920433651661566,62.797844086229134,1.9341735959216824,1.6006984850594699,0.15,0.090909091,0.0028
171,34.94256387270585,0.2964431878351099,62.82595357139512,1.9350393680639288,1.6006984850594699,0.15,0.090909091,0.0028
172,34.92702614516751,0.2842014937082748,62.85290295213435,1.9358694089898671,1.6006984850594699,0.15,0.090909091,0.0028
173,34.91213667566564,0.272458699573897,62.87873945158821,1.9366651731722504,1.6006984850594699,0.15,0.090909091,0.0028
174,34.89786850262865,0.26119501553878205,62.90350842430151,1.9374280575310574,1.6006984850594699,0.15,0.090909091,0.0028
175,34.88419577866993,0.2503913920176336,62.927253425737874,1.938159403574566,1.6006984850594699,0.15,0.090909091,0.0028
176,34.87109372515927,0.24002949578809174,62.950016279580424,1.9388604994722154,1.6006984850594699,0.15,0.090909091,0.0028
177,34.85853858859262,0.23009168649124523,62.971837142855705,1.9395325820604221,1.6006984850594699,0.15,0.090909091,0.0028
178,34.84650759869392,0.2205609936021978,62.99275456892128,1.9401768387825975,1.6006984850594699,0.15,0.090909091,0.0028
179,34.83497892818462,0.21142109389098074,63.01280556835971,1.9407944095646836,1.6006984850594699,0.15,0.090909091,0.0028
180,34.82393165415862,0.20265628939023037,63.03202566782356,1.9413863886275784,1.6006984850594699,0.15,0.090909091,0.0028
181,34.81334572100211,0.19425148588255509,63.05044896687746,1.941953826237871,1.6006984850594699,0.15,0.090909091,0.0028
182,34.803201904799835,0.18619217191737314,63.068108192884445,1.9424977303983422,1.6006984850594699,0.15,0.090909091,0.0028
183,34.79348177917134,0.17846439836418068,63.08503475398477,1.9430190684797108,1.6006984850594699,0.15,0.090909091,0.0028
184,34.78416768248226,0.17105475850668378,63.10125879021592,1.9435187687951305,1.6006984850594699,0.15,0.090909091,0.0028
185,34.775242686378085,0.16395036867997242,63.11680922282299,1.9439977221189493,1.6006984850594699,0.15,0.090909091,0.0028
186,34.76669056558904,0.15713884945090814,63.1317138018088,1.9444567831512531,1.6006984850594699,0.15,0.090909091,0.0028
187,34.758495768957,0.1506083073401163,63.14599915177317,1.9448967719297157,1.6006984850594699,0.15,0.090909091,0.0028
188,34.75064339163682,0.14434731708240217,63.15969081609051,1.945318475190268,1.6006984850594699,0.15,0.090909091,0.0028
189,34.74311914842612,0.13834490442102662,63.17281329947476,1.9457226476780987,1.6006984850594699,0.15,0.090909091,0.0028
190,34.7359093481793,0.13259052943006636,63.18539010898016,1.9461100134104776,1.6006984850594699,0.15,0.090909091,0.0028
191,34.72900086926323,0.12707407035803092,63.19744379348585,1.9464812668928817,1.6006984850594699,0.15,0.090909091,0.0028
192,34.72238113601335,0.12178580798499711,63.20899598171177,1.9468370742898842,1.6006984850594699,0.15,0.090909091,0.0028
193,34.716038096150626,0.1167164104847411,63.22006741881239,1.9471780745522422,1.6006984850594699,0.15,0.090909091,0.0028
194,34.709960199121376,0.11185691878268449,63.23067800159434,1.9475048805015995,1.6006984850594699,0.15,0.090909091,0.0028
195,34.70413637532296,0.10719873239991329,63.240846812402935,1.947818079874191,1.6006984850594699,0.15,0.090909091,0.0028
196,34.698556016180255,0.10273359577306768,63.25059215172176,1.9481182363249108,1.6006984850594699,0.15,0.090909091,0.0028
197,34.69320895503874,0.09845358503952517,63.25993156952865,1.9484058903930754,1.6006984850594699,0.15,0.090909091,0.0028
198,34.68808544884152,0.09435109527700346,63.268881895450285,1.948681560431186,1.6006984850594699,0.15,0.090909091,0.0028
199,34.68317616055878,0.0904188281864818,63.27745926775677,1.9489457434979616,1.6006984850594699,0.15,0.090909091,0.0028
200,34.678472142339444,0.08664978020717598,63.28567916123649,1.9491989162168837,1.6006984850594699,0.15,0.090909091,0.0028
201,34.67396481935586,0.08303723105219331,63.29355641399047,1.9494415356014638,1.6006984850594699,0.15,0.090909091,0.0028
202,34.66964597431356,0.07957473265343601,63.30110525318459,1.94967403984841,1.6006984850594699,0.15,0.090909091,0.0028
203,34.66550773259917,0.07625609850430741,63.30833931979668,1.9498968490998396,1.6006984850594699,0.15,0.090909091,0.0028
204,34.66154254804063,0.07307539338880067,63.315271692394916,1.9501103661756516,1.6006984850594699,0.15,0.090909091,0.0028
205,34.65774318925489,0.07002692348560983,63.32191490998236,1.9503149772771402,1.6006984850594699,0.15,0.090909091,0.0028
206,34.65410272655914,0.06710522683599358,63.328280993941966,1.9505110526629,1.6006984850594699,0.15,0.090909091,0.0028
207,34.650614519422746,0.06430506416423919,63.33438146911497,1.9506989472980407,1.6006984850594699,0.15,0.090909091,0.0028
208,34.64727220443774,0.06162141003971436,63.34022738404484,1.9508790014777007,1.6006984850594699,0.15,0.090909091,0.0028
209,34.64406968378684,0.059049444369655334,63.345829330417686,1.9510515414258118,1.6006984850594699,0.15,0.090909091,0.0028
210,34.64100111418854,0.05658454421201672,63.351197461729384,1.9512168798700469,1.6006984850594699,0.15,0.090909091,0.0028
211,34.6380608962999,0.0542222758979008,63.35634151120835,1.9513753165938406,1.6006984850594699,0.15,0.090909091,0.0028
212,34.63524366455817,0.051958387453288506,63.36127080902218,1.9515271389663547,1.6006984850594699,0.15,0.090909091,0.0028
213,34.63254427744337,0.04978880131000829,63.365994298795385,1.951672622451224,1.6006984850594699,0.15,0.090909091,0.0028
