t,S,I,R,R0,beta, gamma
174,27.589743146968996,0.0017558122111876,72.4085010408198,1.74999999825,0.25,0.142857143
175,27.589622040949195,0.0016260879148552708,72.40875187113593,1.74999999825,0.25,0.142857143
176,27.589509883071756,0.0015059475185127498,72.40898416940972,1.74999999825,0.25,0.142857143
177,27.589406012186892,0.0013946830433735659,72.40919930476973,1.74999999825,0.25,0.142857143
178,27.589309815995037,0.0012916388002615377,72.4093985452047,1.74999999825,0.25,0.142857143
179,27.58922072743746,0.001196207529045166,72.40958306503349,1.74999999825,0.25,0.142857143
180,27.589138221353576,0.0011078268228973084,72.40975395182352,1.74999999825,0.25,0.142857143
181,27.58906181138522,0.001025975816395024,72.40991221279837,1.74999999825,0.25,0.142857143
182,27.588991047109683,0.0009501721180165102,72.41005878077229,1.74999999825,0.25,0.142857143
183,27.58892551138454,0.0008799689690213396,72.41019451964642,1.74999999825,0.25,0.142857143
184,27.588864817888695,0.0008149526120249445,72.41032022949926,1.74999999825,0.25,0.142857143
185,27.588808608845078,0.0007547398538060272,72.4104366513011,1.74999999825,0.25,0.142857143
186,27.588756552911637,0.000698975808023366,72.41054447128032,1.74999999825,0.25,0.142857143
187,27.588708343228127,0.0006473318045728598,72.41064432496728,1.74999999825,0.25,0.142857143
188,27.588663695607234,0.0005995034532926872,72.41073680093946,1.74999999825,0.25,0.142857143
189,27.588622346859342,0.0005552088506297777,72.41082244429002,1.74999999825,0.25,0.142857143
190,27.58858405324108,0.0005141869187196409,72.41090175984019,1.74999999825,0.25,0.142857143
191,27.588548589018515,0.0004761958671088144,72.41097521511436,1.74999999825,0.25,0.142857143
192,27.588515745136473,0.00044101176806929485,72.41104324309545,1.74999999825,0.25,0.142857143
193,27.588485327986206,0.0004084272371214623,72.41110624477666,1.74999999825,0.25,0.142857143
194,27.58845715826411,0.00037825021100009517,72.41116459152488,1.74999999825,0.25,0.142857143
195,27.588431069914755,0.00035030281587067563,72.41121862726936,1.74999999825,0.25,0.142857143
196,27.58840690915203,0.0003244203191336488,72.41126867052883,1.74999999825,0.25,0.142857143
197,27.588384533552595,0.00030045015864570764,72.41131501628875,1.74999999825,0.25,0.142857143
198,27.588363811216322,0.00027825104364239675,72.41135793774004,1.74999999825,0.25,0.142857143
199,27.588344619988764,0.0002576921220680183,72.41139768788916,1.74999999825,0.25,0.142857143
200,27.58832684674109,0.0002386522094094457,72.4114345010495,1.74999999825,0.25,0.142857143
201,27.5883103867032,0.0002210190744922863,72.4114685942223,1.74999999825,0.25,0.142857143
202,27.58829514284613,0.00020468877803300176,72.41150016837582,1.74999999825,0.25,0.142857143
203,27.588281025310078,0.0001895650600510534,72.41152940962986,1.74999999825,0.25,0.142857143
204,27.588267950874705,0.00017555877253270708,72.41155649035275,1.74999999825,0.25,0.142857143
205,27.588255842468563,0.00016258735400449513,72.41158157017742,1.74999999825,0.25,0.142857143
206,27.588244628714765,0.00015057434292104838,72.4116047969423,1.74999999825,0.25,0.142857143
207,27.588234243510247,0.0001394489270005298,72.41162630756274,1.74999999825,0.25,0.142857143
208,27.588224625636087,0.0001291455258525605,72.41164622883805,1.74999999825,0.25,0.142857143
209,27.588215718396647,0.0001196034044395719,72.4116646781989,1.74999999825,0.25,0.142857143
210,27.58820746928534,0.00011076631509409501,72.41168176439956,1.74999999825,0.25,0.142857143
211,27.588199829675137,0.00010258216598267513,72.41169758815887,1.74999999825,0.25,0.142857143
212,27.588192754531903,9.500271406286573E-05,72.41171224275402,1.74999999825,0.25,0.142857143
213,27.588186202148933,8.798328072402386E-05,72.41172581457033,1.74999999825,0.25,0.142857143
214,27.588180133901105,8.148248843624862E-05,72.41173838361044,1.74999999825,0.25,0.142857143
215,27.588174514017183,7.546201685555996E-05,72.41175002396594,1.74999999825,0.25,0.142857143
216,27.588169309368958,6.988637694803405E-05,72.41176080425407,1.74999999825,0.25,0.142857143
217,27.588164489275957,6.472270180176871E-05,72.41177078802222,1.74999999825,0.25,0.142857143
218,27.588160025324598,5.9940552893870964E-05,72.41178003412249,1.74999999825,0.25,0.142857143
219,27.588155891200685,5.551174067071854E-05,72.41178859705862,1.74999999825,0.25,0.142857143
220,27.588152062534295,5.141015838408201E-05,72.41179652730729,1.74999999825,0.25,0.142857143
221,27.588148516756128,4.7611628203802124E-05,72.41180387161563,1.74999999825,0.25,0.142857143
222,27.588145232964454,4.40937587000564E-05,72.4118106732768,1.74999999825,0.25,0.142857143
223,27.588142191801907,4.083581285524606E-05,72.4118169723852,1.74999999825,0.25,0.142857143
224,27.588139375341378,3.7818585827583786E-05,72.41182280607275,1.74999999825,0.25,0.142857143
225,27.588136766980334,3.502429174592911E-05,72.41182820872787,1.74999999825,0.25,0.142857143
226,27.58813435134296,3.243645886864047E-05,72.41183321219812,1.74999999825,0.25,0.142857143
227,27.588132114189495,3.003983248850414E-05,72.41183784597796,1.74999999825,0.25,0.142857143
228,27.588130042332327,2.782028501145029E-05,72.4118421373826,1.74999999825,0.25,0.142857143
229,27.588128123558224,2.5764732679045377E-05,72.41184611170904,1.74999999825,0.25,0.142857143
230,27.588126346556358,2.3861058443905047E-05,72.41184979238514,1.74999999825,0.25,0.142857143
231,27.58812470085162,2.2098040543435292E-05,72.41185320110777,1.74999999825,0.25,0.142857143
232,27.588123176742872,2.046528635089388E-05,72.4118563579707,1.74999999825,0.25,0.142857143
233,27.58812176524577,1.895317111386772E-05,72.41185928158305,1.74999999825,0.25,0.142857143
234,27.58812045803979,1.7552781219067755E-05,72.41186198917893,1.74999999825,0.25,0.142857143
235,27.588119247419183,1.625586164902083E-05,72.4118644967191,1.74999999825,0.25,0.142857143
236,27.588118126247558,1.5054767320945283E-05,72.41186681898506,1.74999999825,0.25,0.142857143
237,27.58811708791581,1.39424180209788E-05,72.4118689696661,1.74999999825,0.25,0.142857143
238,27.588116126303156,1.2912256668118631E-05,72.4118709614401,1.74999999825,0.25,0.142857143
239,27.588115235741064,1.1958210661860226E-05,72.4118728060482,1.74999999825,0.25,0.142857143
240,27.58811441097983,1.1074656085696404E-05,72.411874514364,1.74999999825,0.25,0.142857143
241,27.588113647157634,1.0256384555472369E-05,72.41187609645773,1.74999999825,0.25,0.142857143
242,27.58811293977188,9.498572517181571E-06,72.41187756165553,1.74999999825,0.25,0.142857143
243,27.58811228465265,8.796752813225239E-06,72.41187891859447,1.74999999825,0.25,0.142857143
244,27.588111677938137,8.146788349529648E-06,72.41188017527344,1.74999999825,0.25,0.142857143
245,27.58811111605187,7.544847708298531E-06,72.41188133910035,1.74999999825,0.25,0.142857143
246,27.588110595681627,6.987382562646478E-06,72.41188241693574,1.74999999825,0.25,0.142857143
247,27.58811011375992,6.4711067599803545E-06,72.41188341513325,1.74999999825,0.25,0.142857143
248,27.588109667445906,5.9929769508321596E-06,72.41188433957707,1.74999999825,0.25,0.142857143
249,27.58810925410864,5.550174648956509E-06,72.41188519571664,1.74999999825,0.25,0.142857143
250,27.58810887131158,5.140089616942545E-06,72.41188598859873,1.74999999825,0.25,0.142857143
251,27.5881085167982,4.760304479403442E-06,72.41188672289725,1.74999999825,0.25,0.142857143
252,27.58810818847871,4.40858047304272E-06,72.41188740294075,1.74999999825,0.25,0.142857143
253,27.588107884417724,4.082844249598042E-06,72.41188803273796,1.74999999825,0.25,0.142857143
254,27.588107602822856,3.7811756538694497E-06,72.41188861600143,1.74999999825,0.25,0.142857143
255,27.588107342034153,3.501796404786814E-06,72.41188915616938,1.74999999825,0.25,0.142857143
256,27.588107100514314,3.2430596127943182E-06,72.41188965642601,1.74999999825,0.25,0.142857143
257,27.588106876839625,3.0034400717596413E-06,72.41189011972024,1.74999999825,0.25,0.142857143
258,27.58810666969156,2.7815252681810636E-06,72.4118905487831,1.74999999825,0.25,0.142857143
259,27.58810647784902,2.576007054693962E-06,72.41189094614386,1.74999999825,0.25,0.142857143
260,27.588106300181128,2.385673938794006E-06,72.41189131414487,1.74999999825,0.25,0.142857143
261,27.58810613564056,2.2094039413208897E-06,72.41189165495543,1.74999999825,0.25,0.142857143
262,27.588105983257385,2.046157982605006E-06,72.41189197058456,1.74999999825,0.25,0.142857143
263,27.588105842133327,1.8949737572898986E-06,72.41189226289285,1.74999999825,0.25,0.142857143
264,27.588105711436487,1.7549600617239351E-06,72.41189253360339,1.74999999825,0.25,0.142857143
265,27.588105590396427,1.6252915404824227E-06,72.41189278431197,1.74999999825,0.25,0.142857143
266,27.588105478299642,1.505203821052053E-06,72.41189301649648,1.74999999825,0.25,0.142857143
267,27.588105374485338,1.3939890079976826E-06,72.4118932315256,1.74999999825,0.25,0.142857143
268,27.588105278341548,1.2909915100505155E-06,72.41189343066688,1.74999999825,0.25,0.142857143
269,27.588105189301523,1.19560417551924E-06,72.41189361509424,1.74999999825,0.25,0.142857143
270,27.588105106840388,1.107264713243173E-06,72.41189378589483,1.74999999825,0.25,0.142857143
271,27.58810503047205,1.0254523779896594E-06,72.4118939440755,1.74999999825,0.25,0.142857143
272,27.58810495974633,9.496849007568157E-07,72.4118940905687,1.74999999825,0.25,0.142857143
273,27.588104894246314,8.795156458863718E-07,72.41189422623796,1.74999999825,0.25,0.142857143
274,27.588104833585888,8.145309782283551E-07,72.41189435188305,1.74999999825,0.25,0.142857143
275,27.588104777407473,7.54347824837575E-07,72.41189446824461,1.74999999825,0.25,0.142857143
276,27.588104725379907,6.986114168285856E-07,72.41189457600859,1.74999999825,0.25,0.142857143
277,27.588104677196494,6.469931980778044E-07,72.41189467581022,1.74999999825,0.25,0.142857143
278,27.588104632573202,5.991888884449876E-07,72.41189476823781,1.74999999825,0.25,0.142857143
279,27.58810459124699,5.549166900971299E-07,72.41189485383623,1.74999999825,0.25,0.142857143
280,27.58810455297424,5.13915626361408E-07,72.41189493311005,1.74999999825,0.25,0.142857143
281,27.588104517529345,4.759440033150262E-07,72.41189500652656,1.74999999825,0.25,0.142857143
282,27.58810448470336,4.4077798504332473E-07,72.41189507451857,1.74999999825,0.25,0.142857143
283,27.588104454302787,4.082102741675693E-07,72.41189513748685,1.74999999825,0.25,0.142857143
284,27.58810442614842,3.7804888986437983E-07,72.4118951958026,1.74999999825,0.25,0.142857143
285,27.58810440007429,3.5011603617345285E-07,72.41189524980959,1.74999999825,0.25,0.142857143
286,27.588104375926694,3.2424705392246225E-07,72.41189529982617,1.74999999825,0.25,0.142857143
287,27.58810435356329,3.002894500909314E-07,72.41189534614718,1.74999999825,0.25,0.142857143
288,27.588104332852247,2.7810199889135673E-07,72.41189538904567,1.74999999825,0.25,0.142857143
289,27.58810431367148,2.575539092686221E-07,72.41189542877453,1.74999999825,0.25,0.142857143
290,27.588104295907918,2.385240539102671E-07,72.41189546556794,1.74999999825,0.25,0.142857143
291,27.588104279456854,2.209002552227664E-07,72.4118954996428,1.74999999825,0.25,0.142857143
292,27.588104264221304,2.0457862406478196E-07,72.41189553119997,1.74999999825,0.25,0.142857143
293,27.588104250111464,1.8946294733934152E-07,72.41189556042549,1.74999999825,0.25,0.142857143
294,27.588104237044156,1.7546412083491156E-07,72.41189558749163,1.74999999825,0.25,0.142857143
295,27.58810422494235,1.6249962397206646E-07,72.41189561255793,1.74999999825,0.25,0.142857143
296,27.588104213734706,1.50493033359481E-07,72.41189563577215,1.74999999825,0.25,0.142857143
297,27.58810420335516,1.393735722917479E-07,72.41189565727116,1.74999999825,0.25,0.142857143
298,27.58810419374253,1.2907569353339132E-07,72.41189567718168,1.74999999825,0.25,0.142857143
299,27.588104184840148,1.1953869292966442E-07,72.41189569562106,1.74999999825,0.25,0.142857143
300,27.588104176595532,1.1070635156643625E-07,72.41189571269801,1.74999999825,0.25,0.142857143
301,27.588104168960086,1.0252660436976573E-07,72.4118957285132,1.74999999825,0.25,0.142857143
302,27.5881041618888,9.495123319161682E-08,72.41189574315986,1.74999999825,0.25,0.142857143
303,27.588104155339987,8.793558257251097E-08,72.41189575672432,1.74999999825,0.25,0.142857143
304,27.588104149275047,8.143829650558878E-08,72.41189576928655,1.74999999825,0.25,0.142857143
305,27.588104143658228,7.54210746503528E-08,72.41189578092059,1.74999999825,0.25,0.142857143
306,27.588104138456416,6.984844655901506E-08,72.41189579169503,1.74999999825,0.25,0.142857143
307,27.58810413363895,6.468756258455478E-08,72.41189580167338,1.74999999825,0.25,0.142857143
308,27.58810412917743,5.990800023792655E-08,72.41189581091446,1.74999999825,0.25,0.142857143
309,27.58810412504556,5.54815848529298E-08,72.41189581947275,1.74999999825,0.25,0.142857143
310,27.588104121218983,5.138222350159112E-08,72.41189582739868,1.74999999825,0.25,0.142857143
311,27.588104117675137,4.758575118102046E-08,72.411895834739,1.74999999825,0.25,0.142857143
312,27.588104114393136,4.406978836504044E-08,72.41189584153696,1.74999999825,0.25,0.142857143
313,27.58810411135363,4.081360908088114E-08,72.41189584783264,1.74999999825,0.25,0.142857143
314,27.588104108538705,3.7798018733276195E-08,72.41189585366315,1.74999999825,0.25,0.142857143
315,27.588104105931766,3.5005240955755177E-08,72.41189585906287,1.74999999825,0.25,0.142857143
316,27.588104103517445,3.2418812822140906E-08,72.41189586406361,1.74999999825,0.25,0.142857143
317,27.588104101281512,3.0023487800542263E-08,72.41189586869487,1.74999999825,0.25,0.142857143
318,27.588104099210785,2.780514587777373E-08,72.41189587298393,1.74999999825,0.25,0.142857143
319,27.58810409729306,2.575071032440116E-08,72.4118958769561,1.74999999825,0.25,0.142857143
320,27.588104095517025,2.3848070609758652E-08,72.41189588063477,1.74999999825,0.25,0.142857143
321,27.588104093872218,2.2086011012534417E-08,72.41189588404164,1.74999999825,0.25,0.142857143
322,27.58810409234894,2.045414450609773E-08,72.41189588719679,1.74999999825,0.25,0.142857143
323,27.58810409093821,1.8942851528832893E-08,72.41189589011881,1.74999999825,0.25,0.142857143
324,27.588104089631717,1.7543223278542217E-08,72.41189589282493,1.74999999825,0.25,0.142857143
325,27.588104088421755,1.6247009196648767E-08,72.4118958953311,1.74999999825,0.25,0.142857143
326,27.588104087301193,1.504656833262753E-08,72.4118958976521,1.74999999825,0.25,0.142857143
327,27.588104086263428,1.3934824301967132E-08,72.4118958998016,1.74999999825,0.25,0.142857143
328,27.58810408530234,1.2905223572147294E-08,72.41189590179229,1.74999999825,0.25,0.142857143
