t,S,I,R,R0,beta, gamma
124,93.01798557292048,0.002548898058844354,6.979465529020689,0.07621288392378711,0.00675738,0.090909091
125,93.017969551621,0.0023332013527466774,6.97969724702627,0.07433117992566883,0.00659054,0.090909091
126,93.01795524819494,0.0021353955647009717,6.979909356240369,0.07249593992750406,0.006427819,0.090909091
127,93.01794248060976,0.001954036280164953,6.980103483110081,0.070706008929294,0.006269116,0.090909091
128,93.01793108583729,0.0017877913906233472,6.980281122772093,0.06896027593103972,0.006114331,0.090909091
129,93.01792091790928,0.0016354328284164772,6.980443649262312,0.06725764093274236,0.005963367,0.090909091
130,93.01791184616339,0.0014958288624929736,6.980592324974134,0.06559703693440297,0.005816131,0.090909091
131,93.01790375366402,0.001367936919686028,6.980728309416315,0.06397744093602256,0.00567253,0.090909091
132,93.01789653578795,0.001250796893832993,6.980852667318229,0.06239782993760218,0.005532475,0.090909091
133,93.01789009894715,0.0011435249259967883,6.980966376126872,0.06085722493914278,0.005395878,0.090909091
134,93.01788435944475,0.0010453076168364017,6.9810703329384305,0.059354657940645345,0.005262653,0.090909091
135,93.01787924244604,0.0009553966502864337,6.9811653609036926,0.05788918294211082,0.005132718,0.090909091
136,93.0178746810524,0.0008731038028966279,6.981252215144715,0.0564598979435401,0.00500599,0.090909091
137,93.01787061547466,0.0007977963075669031,6.981331588217785,0.05506588994493411,0.004882392,0.090909091
138,93.01786699228506,0.0007288925600389039,6.981404115154909,0.05370631194629369,0.004761845,0.090909091
139,93.01786376375267,0.0006658581323648648,6.981470378114979,0.052380294947619706,0.004644275,0.090909091
140,93.01786088724195,0.0006082020855389496,6.981530910672528,0.05108702494891297,0.004529608,0.090909091
141,93.01785832467706,0.0005554735516909389,6.981586201771268,0.049825687950174315,0.004417771,0.090909091
142,93.01785604206073,0.0005072585723689885,6.981636699366927,0.04859548095140452,0.004308696,0.090909091
143,93.01785400904109,0.00046317717629173566,6.981682813782643,0.047395655952604344,0.004202314,0.090909091
144,93.01785219852675,0.0004228806745535262,6.981724920798712,0.04622545395377455,0.004098558,0.090909091
145,93.01785058634043,0.00038604916314659185,6.9817633644964365,0.045084137954915865,0.003997365,0.090909091
146,93.0178491509081,0.0003523892169643266,6.981798459874939,0.04397101495602899,0.003898669,0.090909091
147,93.0178478729834,0.00032163175828424937,6.981830495258332,0.04288535895711464,0.003802411,0.090909091
148,93.01784673539731,0.00029353009358327775,6.981859734509114,0.04182652095817348,0.003708529,0.090909091
149,93.01784572283772,0.0002678580991916845,6.981886419063103,0.04079381895920618,0.003616965,0.090909091
150,93.01784482164979,0.0002444085508063594,6.981910769799417,0.039786614960213386,0.003527662,0.090909091
151,93.01784401965853,0.00022299158288048267,6.9819329887586035,0.038804281961195716,0.003440564,0.090909091
152,93.01784330601,0.00020343326931798194,6.9819532607207035,0.037846203962153796,0.003355616,0.090909091
153,93.01784267102933,0.00018557431638948585,6.981971754654296,0.03691177596308823,0.003272765,0.090909091
154,93.01784210609371,0.00016926885958809865,6.981988625046712,0.03600041496399958,0.00319196,0.090909091
155,93.01784160351885,0.0001543833562981526,6.982004013124872,0.03511155996488844,0.003113151,0.090909091
156,93.0178411564577,0.00014079556685268126,6.982018047975458,0.03424466096575534,0.003036287,0.090909091
157,93.0178407588104,0.0001283936171703017,6.9820308475724575,0.03339915696660084,0.002961321,0.090909091
158,93.01784040514288,0.00011707513766109472,6.982042519719485,0.03257453096742547,0.002888205,0.090909091
159,93.01784009061514,0.00010674647105074578,6.982053162913829,0.031770254968229744,0.002816895,0.090909091
160,93.01783981091644,9.732194509260605E-05,6.982062867138479,0.030985844969014156,0.002747346,0.090909091
161,93.01783956220808,8.872320389204967E-05,6.9820717145880415,0.030220805969779194,0.002679514,0.090909091
162,93.01783934107206,8.087859409877779E-05,6.982079780333858,0.029474653970525348,0.002613356,0.090909091
163,93.01783914446531,7.372260137396298E-05,6.982087132933328,0.028746915971253083,0.002548832,0.090909091
164,93.01783896967872,6.719533328653704E-05,6.982093834988006,0.02803715197196285,0.002485901,0.090909091
165,93.01783881430084,6.124204449637713E-05,6.982099943654674,0.02734491097265509,0.002424524,0.090909091
166,93.01783867618535,5.581270139802428E-05,6.982105511113271,0.026669763973330235,0.002364662,0.090909091
167,93.01783855342211,5.086158269275991E-05,6.982110584995221,0.02601128197398872,0.002306279,0.090909091
168,93.01783844431125,4.634691329820743E-05,6.98211520877547,0.025369068974630933,0.002249337,0.090909091
169,93.01783834734032,4.223052847519213E-05,6.982119422131229,0.024742706975257295,0.0021938,0.090909091
170,93.01783826116363,3.847756620549221E-05,6.982123261270185,0.0241317999758682,0.002139635,0.090909091
171,93.01783818458395,3.505618531478518E-05,6.982126759230752,0.023535984976464017,0.002086807,0.090909091
172,93.0178381165363,3.193730703190699E-05,6.982129946156693,0.022954876977045124,0.002035284,0.090909091
173,93.01783805607332,2.9094378461394723E-05,6.982132849548244,0.022388123977611876,0.001985033,0.090909091
174,93.01783800235245,2.6503155834590763E-05,6.982135494491743,0.02183536297816464,0.001936022,0.090909091
175,93.01783795462435,2.4141506126110984E-05,6.982137903869549,0.021296241978703757,0.001888221,0.090909091
176,93.01783791222265,2.1989225464077745E-05,6.982140098551926,0.02077043097922957,0.001841601,0.090909091
177,93.01783787455471,2.002787289190625E-05,6.982142097572424,0.02025761097974239,0.001796132,0.090909091
178,93.01783784109368,1.8240618203560786E-05,6.982143918288144,0.01975745198024255,0.001751785,0.090909091
179,93.0178378113711,1.6612102769701335E-05,6.982145576526164,0.019269634980730366,0.001708533,0.090909091
180,93.01783778497047,1.5128312233071666E-05,6.982147086717326,0.018793862981206135,0.001666349,0.090909091
