t,S,I,R,R0,beta, gamma
192,0.23898830537306628,5.3229944934443915E-06,99.76100637163242,5.4999999945,0.5,0.090909091
193,0.23898829901239912,4.845446569814848E-06,99.76100685554101,5.4999999945,0.5,0.090909091
194,0.23898829322237394,4.41074145183229E-06,99.76100729603615,5.4999999945,0.5,0.090909091
195,0.23898828795179608,4.015035533667289E-06,99.76100769701264,5.4999999945,0.5,0.090909091
196,0.23898828315406373,3.6548300353101796E-06,99.76100806201588,5.4999999945,0.5,0.090909091
197,0.23898827878675596,3.3269400668174267E-06,99.76100839427315,5.4999999945,0.5,0.090909091
198,0.23898827481125756,3.0284664679325523E-06,99.76100869672224,5.4999999945,0.5,0.090909091
199,0.23898827119241767,2.756770174091298E-06,99.76100897203737,5.4999999945,0.5,0.090909091
200,0.238988267898239,2.5094488821586507E-06,99.76100922265285,5.4999999945,0.5,0.090909091
201,0.23898826489959477,2.284315809579273E-06,99.76100945078456,5.4999999945,0.5,0.090909091
202,0.2389882621699714,2.0793803591325627E-06,99.76100965844962,5.4999999945,0.5,0.090909091
203,0.2389882596852339,1.8928305183326653E-06,99.7610098474842,5.4999999945,0.5,0.090909091
204,0.23898825742341254,1.723016837851261E-06,99.7610100195597,5.4999999945,0.5,0.090909091
205,0.23898825536450857,1.5684378473024548E-06,99.7610101761976,5.4999999945,0.5,0.090909091
206,0.23898825349031744,1.4277267794380642E-06,99.76101031878287,5.4999999945,0.5,0.090909091
207,0.2389882517842678,1.2996394853703887E-06,99.76101044857622,5.4999999945,0.5,0.090909091
208,0.23898825023127496,1.1830434339704512E-06,99.76101056672526,5.4999999945,0.5,0.090909091
209,0.23898824881760755,1.07690769817584E-06,99.76101067427466,5.4999999945,0.5,0.090909091
210,0.23898824753076614,9.802938396683983E-07,99.76101077217535,5.4999999945,0.5,0.090909091
211,0.2389882463593726,8.923476113252823E-07,99.76101086129297,5.4999999945,0.5,0.090909091
212,0.23898824529306964,8.122914040775475E-07,99.76101094241548,5.4999999945,0.5,0.090909091
213,0.23898824432242916,7.394173713923797E-07,99.76101101626016,5.4999999945,0.5,0.090909091
214,0.23898824343886885,6.73081170586542E-07,99.76101108347991,5.4999999945,0.5,0.090909091
215,0.2389882426345764,6.126962656325548E-07,99.76101114466911,5.4999999945,0.5,0.090909091
216,0.2389882419024404,5.577287410837661E-07,99.76101120036877,5.4999999945,0.5,0.090909091
217,0.23898824123598733,5.076925812637169E-07,99.76101125107138,5.4999999945,0.5,0.090909091
218,0.23898824062932456,4.621453729790127E-07,99.76101129722525,5.4999999945,0.5,0.090909091
219,0.23898824007708802,4.206843937596509E-07,99.76101133923846,5.4999999945,0.5,0.090909091
220,0.2389882395743949,3.8294305103953756E-07,99.7610113774825,5.4999999945,0.5,0.090909091
221,0.23898823911680048,3.4858764079289255E-07,99.7610114122955,5.4999999945,0.5,0.090909091
222,0.23898823870025873,3.17314396966831E-07,99.76101144398528,5.4999999945,0.5,0.090909091
223,0.23898823832108668,2.8884680562158994E-07,99.76101147283205,5.4999999945,0.5,0.090909091
224,0.23898823797593174,2.629331600303784E-07,99.76101149909086,5.4999999945,0.5,0.090909091
225,0.23898823766174207,2.3934433512136465E-07,99.76101152299387,5.4999999945,0.5,0.090909091
226,0.23898823737573965,2.178717615837069E-07,99.76101154475245,5.4999999945,0.5,0.090909091
227,0.2389882371153957,1.9832558172493758E-07,99.76101156455897,5.4999999945,0.5,0.090909091
228,0.2389882368784083,1.8053297077403394E-07,99.76101158258857,5.4999999945,0.5,0.090909091
229,0.23898823666268204,1.6433660878735548E-07,99.76101159900065,5.4999999945,0.5,0.090909091
230,0.23898823646630946,1.4959328964624045E-07,99.76101161394034,5.4999999945,0.5,0.090909091
231,0.23898823628755428,1.3617265484719976E-07,99.76101162753973,5.4999999945,0.5,0.090909091
232,0.23898823612483597,1.2395604088904672E-07,99.76101163991906,5.4999999945,0.5,0.090909091
233,0.23898823597671578,1.128354300657101E-07,99.76101165118779,5.4999999945,0.5,0.090909091
