t,S,I,R,R0,beta, gamma
139,0.4411623558984399,0.0009191295374875751,99.55791851456407,5.4999999945,0.5,0.090909091
140,0.44116032847167924,0.0008375997334839985,99.55800207179483,5.4999999945,0.5,0.090909091
141,0.4411584808928115,0.0007633018819588839,99.55807821722523,5.4999999945,0.5,0.090909091
142,0.441156797207318,0.0006955944872049505,99.55814760830548,5.4999999945,0.5,0.090909091
143,0.4411552628761373,0.0006338929558491893,99.55821084416802,5.4999999945,0.5,0.090909091
144,0.44115386465006945,0.0005776645495095014,99.55826847080043,5.4999999945,0.5,0.090909091
145,0.441152590455327,0.0005264237851531053,99.55832098575952,5.4999999945,0.5,0.090909091
146,0.4411514292892445,0.00047972824344654516,99.55836884246732,5.4999999945,0.5,0.090909091
147,0.4411503711252432,0.00043717474890912734,99.55841245412586,5.4999999945,0.5,0.090909091
148,0.44114940682622955,0.00039839588889128454,99.5584521972849,5.4999999945,0.5,0.090909091
149,0.4411485280656792,0.00036305684132437285,99.55848841509301,5.4999999945,0.5,0.090909091
150,0.44114772725572343,0.000330852483854015,99.55852142026043,5.4999999945,0.5,0.090909091
151,0.4411469974816169,0.00030150475939829985,99.558551497759,5.4999999945,0.5,0.090909091
152,0.44114633244202023,0.0002747602753859016,99.55857890728261,5.4999999945,0.5,0.090909091
153,0.4411457263945813,0.0002503881159465959,99.55860388548949,5.4999999945,0.5,0.090909091
154,0.44114517410634485,0.00022817784816513742,99.5586266480455,5.4999999945,0.5,0.090909091
155,0.44114467080856207,0.00020793770518488886,99.55864739148626,5.4999999945,0.5,0.090909091
156,0.44114421215550953,0.000189492930474417,99.55866629491402,5.4999999945,0.5,0.090909091
157,0.4411437941869619,0.00017268426896167744,99.55868352154408,5.4999999945,0.5,0.090909091
158,0.44114341329399387,0.0001573665920084026,99.55869922011401,5.4999999945,0.5,0.090909091
159,0.4411430661878162,0.000143407644352836,99.55871352616784,5.4999999945,0.5,0.090909091
160,0.44114274987137647,0.0001306869022019913,99.55872656322643,5.4999999945,0.5,0.090909091
161,0.4411424616134794,0.00011909453261425017,99.55873844385391,5.4999999945,0.5,0.090909091
162,0.441142198925203,0.00010853044518762962,99.55874927062962,5.4999999945,0.5,0.090909091
163,0.4411419595384068,9.89034278659989E-05,99.55875913703373,5.4999999945,0.5,0.090909091
164,0.4411417413861469,9.013035940178622E-05,99.55876812825446,5.4999999945,0.5,0.090909091
165,0.4411415425848284,8.213549167555785E-05,99.5587763219235,5.4999999945,0.5,0.090909091
166,0.4411413614179409,7.484979567598841E-05,99.55878378878639,5.4999999945,0.5,0.090909091
167,0.4411411963212371,6.821036549338038E-05,99.55879059331328,5.4999999945,0.5,0.090909091
168,0.4411410458692259,6.21598751807757E-05,99.5587967942556,5.4999999945,0.5,0.090909091
169,0.44114090876286416,5.664608379315965E-05,99.55880244515335,5.4999999945,0.5,0.090909091
170,0.44114078381833977,5.1621384331225535E-05,99.55880759479733,5.4999999945,0.5,0.090909091
171,0.44114066995685003,4.70423926952405E-05,99.55881228765045,5.4999999945,0.5,0.090909091
172,0.44114056619528685,4.2869573100000906E-05,99.5588165642316,5.4999999945,0.5,0.090909091
173,0.4411404716377481,3.9066896716671195E-05,99.55882046146553,5.4999999945,0.5,0.090909091
174,0.4411403854678019,3.560153059418281E-05,99.5588240130016,5.4999999945,0.5,0.090909091
175,0.44114030694143724,3.244355417430477E-05,99.55882724950438,5.4999999945,0.5,0.090909091
176,0.44114023538064,2.9565700952743087E-05,99.5588301989184,5.4999999945,0.5,0.090909091
177,0.44114017016753865,2.6943123055738813E-05,99.5588328867094,5.4999999945,0.5,0.090909091
