t,S,I,R,D,R0,beta, gamma, mu
43,93.83880801580632,0.8292535693072817,5.172621667681097,0.1593167472052611,0.560144820954458,0.051194663,0.090909091,0.0028
44,93.79897029161397,0.7913826953113493,5.248008355875328,0.1616386571993215,0.5463147967148674,0.049930663,0.090909091,0.0028
45,93.76190632011716,0.7542869137973945,5.319952237339213,0.16385452874619327,0.5328262441474328,0.04869787,0.090909091,0.0028
46,93.7274655409765,0.718044151892905,5.388523775025729,0.16596653210482598,0.5196707115641533,0.047495515,0.090909091,0.0028
47,93.69550084161293,0.682721586484726,5.453800516172179,0.1679770557301261,0.5068399927174623,0.046322847,0.090909091,0.0028
48,93.66586907018322,0.6483761386388744,5.515866115005584,0.16988867617228334,0.49432607344361074,0.045179132,0.090909091,0.0028
49,93.63843146051022,0.6150550097339424,5.574809400395334,0.1717041293604722,0.4821211209913454,0.044063655,0.090909091,0.0028
50,93.61305397381776,0.5827962505492472,5.6307234922452425,0.17342628338772723,0.47021750536455426,0.04297572,0.090909091,0.0028
51,93.58960756549003,0.551629351999794,5.683704969620883,0.17505811288926512,0.4586077993222664,0.041914645,0.090909091,0.0028
52,93.56796838620185,0.5215758461431474,5.7338530925801034,0.17660267507486455,0.4472847250220366,0.040879769,0.090909091,0.0028
53,93.54801791745105,0.49264991646432826,5.781269078640533,0.17806308744406535,0.43624122871920723,0.039870444,0.090909091,0.0028
54,93.52964305589254,0.46485900216974735,5.8260554347275315,0.17944250721016547,0.42547039539632286,0.038886039,0.090909091,0.0028
55,93.51273614631388,0.4382043972119099,5.86831534405795,0.18074411241624075,0.4149654914484231,0.037925939,0.090909091,0.0028
56,93.49719497177612,0.41268183601473757,5.908152107480688,0.1819710847284341,0.4047199540117191,0.036989545,0.090909091,0.0028
57,93.48292270598466,0.3882820620810508,5.945668638064999,0.18312659386927535,0.39472739096359394,0.036076269,0.090909091,0.0028
58,93.46982783494067,0.3649913740358257,5.980967007380393,0.18421378364310229,0.38498152756598614,0.035185543,0.090909091,0.0028
59,93.45782404737055,0.34279215172221406,6.0141480414168305,0.1852357594904026,0.3754763025072989,0.034316809,0.090909091,0.0028
60,93.44683010558705,0.3216633525658936,6.045310964331831,0.1861955775152248,0.36620576118916787,0.033469524,0.090909091,0.0028
61,93.43676969527077,0.3015809825052216,6.0745530873216085,0.18709623490240931,0.35716410908307716,0.032643159,0.090909091,0.0028
62,93.42757126018782,0.2825185378547156,6.1019695403040455,0.18794066165342393,0.348345701059036,0.031837196,0.090909091,0.0028
63,93.41916782567264,0.26444741699687124,6.127653043771066,0.18873171355941715,0.3397450093716094,0.031051133,0.090909091,0.0028
64,93.41149681167718,0.24733730392826006,6.15169371806755,0.1894721663270084,0.3313566770165341,0.030284478,0.090909091,0.0028
65,93.40449984112648,0.23115652055745706,6.174178927538059,0.1901647107780075,0.32317545370277895,0.029536751,0.090909091,0.0028
66,93.39812254373595,0.2158723505278239,6.19519315670066,0.1908119490355684,0.3151962171951919,0.028807486,0.090909091,0.0028
67,93.39231435759568,0.20145133492809644,6.214817915859178,0.1914163916170463,0.3074139946571459,0.028096227,0.090909091,0.0028
68,93.38702833164992,0.18785953939700728,6.233131673598228,0.19198045535484495,0.29982391996524654,0.027402529,0.090909091,0.0028
69,93.38222092948007,0.17506279489427773,6.250209813560489,0.19250646206515656,0.2924212443806546,0.026725958,0.090909091,0.0028
70,93.37785183598909,0.16302691300778904,6.266124613112248,0.19299663789086055,0.2852013365490868,0.026066092,0.090909091,0.0028
71,93.37388376797459,0.1517178771957915,6.280945241582322,0.19345311324728237,0.27815969317213846,0.025422517,0.090909091,0.0028
72,93.37028229029919,0.14110201051072319,6.294737775886641,0.1938779233034306,0.2712918963219908,0.024794833,0.090909091,0.0028
73,93.36701563686854,0.13114612279812904,6.307565231400443,0.19427300893286062,0.2645936774693503,0.024182647,0.090909091,0.0028
74,93.36405453894746,0.12181763676363416,6.319487606212196,0.19464021807669538,0.25806084278418623,0.023585575,0.090909091,0.0028
75,93.36137205987686,0.11308469582535213,6.330561936838146,0.19498130745963355,0.25168929447837673,0.023003245,0.090909091,0.0028
76,93.35894343653503,0.10491625511536912,6.340842363741641,0.19529794460794453,0.24547506281967882,0.022435293,0.090909091,0.0028
77,93.35674592858848,0.09728215616393251,6.350380205125303,0.19559171012226756,0.23941426344643552,0.021881364,0.090909091,0.0028
78,93.35475867502738,0.09015318730038774,6.359224037512686,0.19586410015952657,0.23350310803889882,0.021341111,0.090909091,0.0028
79,93.35296255824504,0.08350113085005523,6.367419781820916,0.19611652908396765,0.2277378936479066,0.020814197,0.090909091,0.0028
80,93.35134007536593,0.07729879865973768,6.375010793723967,0.19635033225034781,0.22211502403752909,0.020300292,0.090909091,0.0028
81,93.34987521716782,0.07152005670004905,6.382037957245516,0.19656676888659508,0.21663097767109918,0.019799076,0.090909091,0.0028
82,93.3485533539607,0.06613984040554838,6.388539780588386,0.1967670250453552,0.21128233972518204,0.019310236,0.090909091,0.0028
83,93.34736112870884,0.06113416133411685,6.394552493358539,0.19695221659849074,0.20606577007560561,0.018833464,0.090909091,0.0028
84,93.34628635703908,0.05648010631621274,6.400110144394471,0.19712339225022626,0.20097798195481378,0.018368464,0.090909091,0.0028
85,93.34531793337796,0.052155830554857306,6.405244699519262,0.19728153654791167,0.1960158166511294,0.017914945,0.090909091,0.0028
86,93.34444574381749,0.0481405446436778,6.409986138665354,0.19742757287346527,0.1911761688094915,0.017472624,0.090909091,0.0028
87,93.34366058481972,0.044414496962651734,6.414362551819155,0.19756236639846755,0.1864560184454249,0.017041223,0.090909091,0.0028
88,93.34295408779772,0.04095895184704828,6.418400233365253,0.19768672698996298,0.18185239893107064,0.016620474,0.090909091,0.0028
89,93.34231864892246,0.03775616457641848,6.42212377444598,0.1978014120551347,0.17736245035180206,0.016210113,0.090909091,0.0028
90,93.3417473643482,0.03478935328857678,6.4255561530472685,0.19790712931594867,0.17298335547828547,0.015809884,0.090909091,0.0028
91,93.34123397013911,0.032042668824511844,6.428718821531211,0.19800453950515667,0.16871238245177303,0.015419536,0.090909091,0.0028
92,93.3407727868903,0.029501162704573498,6.431631791427262,0.1980942589778653,0.16454685277013306,0.015038827,0.090909091,0.0028
