t,S,I,R,D,R0,beta, gamma, mu
211,31.487203906933324,0.014260403084495247,66.45181964690428,2.0467160430779336,1.6006984850594699,0.15,0.090909091,0.0028
212,31.48653037660375,0.013597604003728446,66.45311604718599,2.04675597220657,1.6006984850594699,0.15,0.090909091,0.0028
213,31.48588816454648,0.01296559695002973,66.45435219300575,2.0467940454977804,1.6006984850594699,0.15,0.090909091,0.0028
214,31.485275814543147,0.012362952648902904,66.45553088363874,2.0468303491692406,1.6006984850594699,0.15,0.090909091,0.0028
215,31.484691938082097,0.011788308055147438,66.45665478842614,2.0468649654366575,1.6006984850594699,0.15,0.090909091,0.0028
216,31.484135211210717,0.011240363294252887,66.45772645279585,2.046897972699212,1.6006984850594699,0.15,0.090909091,0.0028
217,31.483604371534046,0.010717878744107765,66.45874830400544,2.0469294457164358,1.6006984850594699,0.15,0.090909091,0.0028
218,31.483098215352925,0.010219672250671549,66.45972265661952,2.046959455776919,1.6006984850594699,0.15,0.090909091,0.0028
219,31.48261559493513,0.009744616471538108,66.46065171773415,2.046988070859221,1.6006984850594699,0.15,0.090909091,0.0028
220,31.48215541591339,0.009291636341586905,66.46153759195973,2.047015355785341,1.6006984850594699,0.15,0.090909091,0.0028
221,31.48171663480433,0.008859706655175213,66.46238228617344,2.0470413723670977,1.6006984850594699,0.15,0.090909091,0.0028
222,31.48129825664275,0.008447849759570667,66.46318771405198,2.047066179545732,1.6006984850594699,0.15,0.090909091,0.0028
223,31.480899332725887,0.00805513335455926,66.46395570039454,2.047089833525059,1.6006984850594699,0.15,0.090909091,0.0028
224,31.48051895846252,0.007680668393389574,66.46468798524569,2.047112387898452,1.6006984850594699,0.15,0.090909091,0.0028
225,31.48015627132206,0.007323607080430253,66.46538622782761,2.0471338937699533,1.6006984850594699,0.15,0.090909091,0.0028
226,31.479810448879018,0.006983140961124528,66.46605201029013,2.0471543998697785,1.6006984850594699,0.15,0.090909091,0.0028
227,31.479480706948326,0.006658499100023686,66.46668684128723,2.04717395266447,1.6006984850594699,0.15,0.090909091,0.0028
228,31.479166297807392,0.006348946342870791,66.46729215938784,2.04719259646195,1.6006984850594699,0.15,0.090909091,0.0028
229,31.47886650850078,0.006053781658887224,66.46786933632868,2.04721037351171,1.6006984850594699,0.15,0.090909091,0.0028
230,31.478580659223713,0.005772336559588012,66.4684196801164,2.047227324100355,1.6006984850594699,0.15,0.090909091,0.0028
231,31.478308101780737,0.005503973590617718,66.46894443798598,2.0472434866427216,1.6006984850594699,0.15,0.090909091,0.0028
232,31.478048218116033,0.005248084893257218,66.46944479922199,2.047258897768775,1.6006984850594699,0.15,0.090909091,0.0028
233,31.47780041891205,0.005004090832403328,66.46992189784913,2.0472735924064764,1.6006984850594699,0.15,0.090909091,0.0028
234,31.4775641422533,0.004771438687968128,66.470376815198,2.047287603860807,1.6006984850594699,0.15,0.090909091,0.0028
235,31.477338852352272,0.004549601406783421,66.47081058235187,2.0473009638891333,1.6006984850594699,0.15,0.090909091,0.0028
236,31.477124038334587,0.004338076412228116,66.47122418248017,2.047313702773072,1.6006984850594699,0.15,0.090909091,0.0028
237,31.476919213080613,0.004136384468922895,66.4716185530635,2.0473258493870263,1.6006984850594699,0.15,0.090909091,0.0028
238,31.47672391212097,0.003944068599957404,66.47199458801559,2.0473374312635393,1.6006984850594699,0.15,0.090909091,0.0028
239,31.476537692583353,0.0037606930542307404,66.47235313970685,2.047348474655619,1.6006984850594699,0.15,0.090909091,0.0028
240,31.476360132188347,0.0035858423215963595,66.47269502089395,2.047359004596171,1.6006984850594699,0.15,0.090909091,0.0028
241,31.47619082829191,0.003419120193607949,66.47302100655988,2.0473690449546718,1.6006984850594699,0.15,0.090909091,0.0028
242,31.47602939697239,0.0032601488677635095,66.4733318356687,2.047378618491214,1.6006984850594699,0.15,0.090909091,0.0028
243,31.475875472159988,0.0031085680932410576,66.47362821283879,2.0473877469080435,1.6006984850594699,0.15,0.090909091,0.0028
244,31.475728704806688,0.002964034356211213,66.47391080993846,2.0473964508987046,1.6006984850594699,0.15,0.090909091,0.0028
245,31.475588762094787,0.002826220102899636,66.47418026760748,2.047404750194902,1.6006984850594699,0.15,0.090909091,0.0028
246,31.475455326682223,0.002694812998656036,66.474437196708,2.04741266361119,1.6006984850594699,0.15,0.090909091,0.0028
247,31.475328095982995,0.0025695152213664357,66.47468217970813,2.047420209087586,1.6006984850594699,0.15,0.090909091,0.0028
248,31.475206781481035,0.0024500427876217195,66.47491577200121,2.047427403730206,1.6006984850594699,0.15,0.090909091,0.0028
249,31.47509110807599,0.002336124910128387,66.47513850316395,2.0474342638500116,1.6006984850594699,0.15,0.090909091,0.0028
250,31.47498081345941,0.002227503384917004,66.475350878156,2.04744080499976,1.6006984850594699,0.15,0.090909091,0.0028
251,31.47487564751996,0.0021239320069702766,66.47555337846391,2.047447042009238,1.6006984850594699,0.15,0.090909091,0.0028
252,31.474775371776254,0.0020251760129560517,66.47574646319201,2.0474529890188573,1.6006984850594699,0.15,0.090909091,0.0028
253,31.47467975883611,0.0019310115498110876,66.47593057010246,2.0474586595116935,1.6006984850594699,0.15,0.090909091,0.0028
254,31.4745885918809,0.0018412251679791659,66.47610611660717,2.047464066344033,1.6006984850594699,0.15,0.090909091,0.0028
255,31.474501664173896,0.0017556133381622576,66.47627350071352,2.0474692217745036,1.6006984850594699,0.15,0.090909091,0.0028
256,31.474418778591495,0.0016739819904960475,66.47643310192623,2.0474741374918506,1.6006984850594699,0.15,0.090909091,0.0028
257,31.4743397471762,0.0015961460751113313,66.47658528210734,2.047478824641424,1.6006984850594699,0.15,0.090909091,0.0028
258,31.474264390710417,0.0015219291430906944,66.47673038629613,2.0474832938504344,1.6006984850594699,0.15,0.090909091,0.0028
259,31.474192538310067,0.0014511629468756024,66.4768687434911,2.047487555252035,1.6006984850594699,0.15,0.090909091,0.0028
260,31.474124027037075,0.0013836870592226446,66.47700066739549,2.0474916185082863,1.6006984850594699,0.15,0.090909091,0.0028
261,31.4740587015299,0.001319348509849297,66.47712645712826,2.047495492832052,1.6006984850594699,0.15,0.090909091,0.0028
262,31.47399641365123,0.001258001438949274,66.47724639790201,2.0474991870078796,1.6006984850594699,0.15,0.090909091,0.0028
263,31.47393702215206,0.0011995067667954318,66.4773607616693,2.0475027094119085,1.6006984850594699,0.15,0.090909091,0.0028
264,31.473880392351408,0.0011437318786843298,66.47746980773913,2.0475060680308554,1.6006984850594699,0.15,0.090909091,0.0028
265,31.473826395830883,0.001090550324511044,66.47757378336456,2.047509270480116,1.6006984850594699,0.15,0.090909091,0.0028
266,31.4737749101435,0.0010398415322957254,66.47767292430325,2.0475123240210245,1.6006984850594699,0.15,0.090909091,0.0028
267,31.473725818536007,0.0009914905350147875,66.47776745535174,2.0475152355773147,1.6006984850594699,0.15,0.090909091,0.0028
268,31.47367900968413,0.0009453877101195416,66.47785759085501,2.047518011750813,1.6006984850594699,0.15,0.090909091,0.0028
269,31.47363437744014,0.0009014285311536721,66.47794353519238,2.0475206588364014,1.6006984850594699,0.15,0.090909091,0.0028
270,31.473591820592127,0.0008595133309081816,66.47802548324076,2.0475231828362888,1.6006984850594699,0.15,0.090909091,0.0028
271,31.473551242634514,0.0008195470755784362,66.47810362081637,2.0475255894736155,1.6006984850594699,0.15,0.090909091,0.0028
272,31.473512551549195,0.0007814391494127264,66.47817812509604,2.047527884205427,1.6006984850594699,0.15,0.090909091,0.0028
273,31.47347565959688,0.0007451031493654167,66.47824916501878,2.0475300722350456,1.6006984850594699,0.15,0.090909091,0.0028
