t,S,I,R,D,R0,beta, gamma, mu
35,62.032122873955934,19.854332330815154,17.57231741925699,0.541227375971888,2.66783080843245,0.25,0.090909091,0.0028
36,58.95310691714223,21.07281685249626,19.377256723863308,0.5968195064981704,2.66783080843245,0.25,0.090909091,0.0028
37,55.84733685476581,22.203872402815776,21.292967348733224,0.65582339368516,2.66783080843245,0.25,0.090909091,0.0028
38,52.74726900086508,23.22323555716865,23.311501205553192,0.7179942364130442,2.66783080843245,0.25,0.090909091,0.0028
39,49.68486336835401,24.109412895538572,25.42270444013427,0.7830192959731164,2.66783080843245,0.25,0.090909091,0.0028
40,46.690181154338845,24.84482394256914,27.61446925101136,0.8505256520806244,2.66783080843245,0.25,0.090909091,0.0028
41,43.79015782777333,25.416661401421468,29.87308961168536,0.920091159119818,2.66783080843245,0.25,0.090909091,0.0028
42,41.007658792215025,25.817388200797776,32.18369519594337,0.9912578110437981,2.66783080843245,0.25,0.090909091,0.0028
43,38.360882176603845,26.044840836118073,34.530730489272024,1.0635464980060318,2.66783080843245,0.25,0.090909091,0.0028
44,35.86312450004703,26.101960152682583,36.8984432949232,1.1364720523471625,2.66783080843245,0.25,0.090909091,0.0028
45,33.522879883419726,25.99621381008378,39.27134876572179,1.2095575407746737,2.66783080843245,0.25,0.090909091,0.0028
46,31.344210000971888,25.73880212694702,41.63464093263815,1.2823469394429083,2.66783080843245,0.25,0.090909091,0.0028
47,29.327303953370663,25.343748423803174,43.97453203742777,1.35441558539836,2.66783080843245,0.25,0.090909091,0.0028
48,27.46914442001408,24.826968329832482,46.2785091691684,1.4253780809850087,2.66783080843245,0.25,0.090909091,0.0028
49,25.76420547360587,24.205394641766304,48.53550629231926,1.4948935923085398,2.66783080843245,0.25,0.090909091,0.0028
50,24.205123570805405,23.49621101539058,50.735996716498505,1.5626686973054855,2.66783080843245,0.25,0.090909091,0.0028
51,22.783301843122285,22.71622416687726,52.87201590185185,1.628458088148579,2.66783080843245,0.25,0.090909091,0.0028
52,21.4894253632973,21.881383929071944,54.937127191814895,1.6920635158158355,2.66783080843245,0.25,0.090909091,0.0028
53,20.31387944632369,21.006445248230214,56.92634391462883,1.753331390817237,2.66783080843245,0.25,0.090909091,0.0028
54,19.24707345540282,20.104756349798162,58.83602075728671,1.8121494375122815,2.66783080843245,0.25,0.090909091,0.0028
55,18.279679149733965,19.188152213150953,60.66372588182334,1.8684427552917164,2.66783080843245,0.25,0.090909091,0.0028
56,17.402795984902323,18.26693107611858,62.40810335749053,1.9221695814885391,2.66783080843245,0.25,0.090909091,0.0028
57,16.608056797932413,17.349892756585767,64.06873345698013,1.9733169885016713,2.66783080843245,0.25,0.090909091,0.0028
58,15.887686787083881,16.44442008826716,65.64599643642882,2.0218966882201115,2.66783080843245,0.25,0.090909091,0.0028
59,15.234527297689834,15.556587919167553,67.14094371867533,2.0679410644672593,2.66783080843245,0.25,0.090909091,0.0028
60,14.642034139406158,14.691287364484456,68.55517898546843,2.1114995106409284,2.66783080843245,0.25,0.090909091,0.0028
61,14.10425831154964,13.85235600779535,69.8907505653935,2.152635115261485,2.66783080843245,0.25,0.090909091,0.0028
62,13.615815293155908,13.04270733649019,71.15005565827057,2.191421712083312,2.66783080843245,0.25,0.090909091,0.0028
63,13.171847558115058,12.264454822849514,72.33575632640992,2.2279412926254847,2.66783080843245,0.25,0.090909091,0.0028
64,12.76798373484015,11.519027733064627,73.45070676596573,2.262281766129463,2.66783080843245,0.25,0.090909091,0.0028
65,12.400296837997796,10.807277011837705,74.49789110638243,2.294535043782044,2.66783080843245,0.25,0.090909091,0.0028
66,12.065263230604653,10.12957051426634,75.48037083571379,2.3247954194151896,2.66783080843245,0.25,0.090909091,0.0028
67,11.759723393935667,9.485877505823026,76.40124088338614,2.3531582168551353,2.66783080843245,0.25,0.090909091,0.0028
68,11.48084515489258,8.875842786458092,77.26359338477785,2.3797186738714395,2.66783080843245,0.25,0.090909091,0.0028
69,11.22608971326634,8.298851068706437,78.07048818435366,2.404571033673522,2.66783080843245,0.25,0.090909091,0.0028
70,10.993180596730504,7.754082395249415,78.82492919135414,2.4278078166659,2.66783080843245,0.25,0.090909091,0.0028
71,10.78007552639824,7.240559452783753,79.52984577344537,2.4495192473725984,2.66783080843245,0.25,0.090909091,0.0028
72,10.584941082012277,6.757187652517894,80.18807845162941,2.469792813840393,2.66783080843245,0.25,0.090909091,0.0028
73,10.40612999905727,6.302788822839025,80.80236823883624,2.488712939267443,2.66783080843245,0.25,0.090909091,0.0028
74,10.2421608994396,5.87612931110349,81.37534904148549,2.5063607479713923,2.66783080843245,0.25,0.090909091,0.0028
75,10.091700244764013,5.475943229437114,81.90954261575637,2.522813910042482,2.66783080843245,0.25,0.090909091,0.0028
76,9.953546300691952,5.100951511111019,82.4073556371121,2.538146551084906,2.66783080843245,0.25,0.090909091,0.0028
77,9.826614908083382,4.749877374378299,82.87107850222229,2.5524292153160166,2.66783080843245,0.25,0.090909091,0.0028
78,9.709926868536797,4.421458722810426,83.30288553668849,2.565728871964276,2.66783080843245,0.25,0.090909091,0.0028
79,9.602596766409938,4.114457947128699,83.7048363300732,2.578108956388145,2.66783080843245,0.25,0.090909091,0.0028
80,9.503823064963369,3.8276695343921117,84.0788779620044,2.5896294386401055,2.66783080843245,0.25,0.090909091,0.0028
81,9.412879329948336,3.559925836690867,84.42684792002437,2.6003469133364034,2.66783080843245,0.25,0.090909091,0.0028
82,9.329106449137495,3.310101303317993,84.75047754186535,2.610314705679138,2.66783080843245,0.25,0.090909091,0.0028
83,9.251905730597288,3.0771154376063543,85.05139584246791,2.6195829893284284,2.66783080843245,0.25,0.090909091,0.0028
84,9.18073277572004,2.8599347019234447,85.33113360980278,2.628198912553726,2.66783080843245,0.25,0.090909091,0.0028
85,9.115092035084121,2.657573561322762,85.591127673874,2.636206729719112,2.66783080843245,0.25,0.090909091,0.0028
86,9.054531966080463,2.469094827629231,85.83272527059948,2.6436479356908156,2.66783080843245,0.25,0.090909091,0.0028
87,8.99864072097033,2.2936094408494263,86.05718843697206,2.6505614012081775,2.66783080843245,0.25,0.090909091,0.0028
88,8.947042302689256,2.130275803319482,86.26569838634869,2.656983507642556,2.66783080843245,0.25,0.090909091,0.0028
89,8.89939313336752,1.9782987635328557,86.45935982320776,2.6629482798918502,2.66783080843245,0.25,0.090909091,0.0028
90,8.855378987287684,1.8369283307556024,86.63920516552696,2.6684875164297424,2.66783080843245,0.25,0.090909091,0.0028
91,8.814712245934368,1.7054581880016642,86.8061986503081,2.673630915755858,2.66783080843245,0.25,0.090909091,0.0028
92,8.7771294379976,1.5832240594022893,86.96124030391785,2.6784061986822625,2.66783080843245,0.25,0.090909091,0.0028
93,8.742389031750784,1.4696019781931855,87.10516976400744,2.6828392260485887,2.66783080843245,0.25,0.090909091,0.0028
94,8.710269451212795,1.3640064932228886,87.23876994397679,2.6869541115875295,2.66783080843245,0.25,0.090909091,0.0028
95,8.680567290989858,1.265888844847812,87.36277053439377,2.6907733297685534,2.66783080843245,0.25,0.090909091,0.0028
96,8.65309570773832,1.1747351351416206,87.47785133858594,2.6943178185341274,2.66783080843245,0.25,0.090909091,0.0028
97,8.627682968849262,1.0900645123507955,87.58464544188742,2.697607076912524,2.66783080843245,0.25,0.090909091,0.0028
98,8.604171141278872,1.011427385337434,87.68374221583659,2.7006592575471062,2.66783080843245,0.25,0.090909091,0.0028
99,8.582414905477824,0.9384036802460051,87.77569016005012,2.703491254226051,2.66783080843245,0.25,0.090909091,0.0028
100,8.562280481146077,0.8706011487108437,87.86099958561233,2.70611878453074,2.66783080843245,0.25,0.090909091,0.0028
101,8.5436446530899,0.8076537344977702,87.9401451446652,2.70855646774713,2.66783080843245,0.25,0.090909091,0.0028
102,8.526393886814176,0.7492200034709537,88.01356821151114,2.710817898203724,2.66783080843245,0.25,0.090909091,0.0028
103,8.510423524670493,0.6949816401303579,88.0816791209857,2.7129157142134424,2.66783080843245,0.25,0.090909091,0.0028
104,8.495637054422044,0.6446420126205017,88.14485927015164,2.7148616628058075,2.66783080843245,0.25,0.090909091,0.0028
105,8.481945442998905,0.5979248070205638,88.20346308953938,2.716666660441145,2.66783080843245,0.25,0.090909091,0.0028
106,8.469266529018494,0.5545727308487266,88.25781989023197,2.7183408499008026,2.66783080843245,0.25,0.090909091,0.0028
107,8.457524468350286,0.5143462850157136,88.30823559308682,2.719893653547179,2.66783080843245,0.25,0.090909091,0.0028
108,8.446649227623473,0.4770226029144778,88.35499434631683,2.721333823145223,2.66783080843245,0.25,0.090909091,0.0028
109,8.436576121122307,0.4423943549100744,88.39836003753423,2.7226694864333836,2.66783080843245,0.25,0.090909091,0.0028
110,8.427245386995423,0.41026871617480404,88.43857770620264,2.7239081906271316,2.66783080843245,0.25,0.090909091,0.0028
111,8.418601799130892,0.38046639558085776,88.47587486225582,2.725056943032421,2.66783080843245,0.25,0.090909091,0.0028
112,8.410594311425028,0.35282072320079383,88.51046271643412,2.7261222489400474,2.66783080843245,0.25,0.090909091,0.0028
113,8.403175731506265,0.32717679386244847,88.54253732766627,2.7271101469650096,2.66783080843245,0.25,0.090909091,0.0028
114,8.396302421271022,0.30339066414854643,88.5722806725926,2.7280262419878243,2.66783080843245,0.25,0.090909091,0.0028
115,8.389934021851069,0.2813286002132535,88.59986164208823,2.7288757358474403,2.66783080843245,0.25,0.090909091,0.0028
116,8.384033200865446,0.2608663738005894,88.62543696940591,2.7296634559280375,2.66783080843245,0.25,0.090909091,0.0028
117,8.378565420018111,0.24188860388660377,88.64915209432058,2.7303938817746793,2.66783080843245,0.25,0.090909091,0.0028
118,8.373498721288058,0.22428814142318296,88.67114196742317,2.7310711698655616,2.66783080843245,0.25,0.090909091,0.0028
119,8.368803530124541,0.20796549473185477,88.69153179848203,2.7316991766615466,2.66783080843245,0.25,0.090909091,0.0028
120,8.3644524742084,0.19282829317730749,88.71043775256747,2.7322814800467956,2.66783080843245,0.25,0.090909091,0.0028
121,8.36042021647349,0.1787907868394913,88.72796759741931,2.732821399267692,2.66783080843245,0.25,0.090909091,0.0028
122,8.356683301201459,0.16577337999761801,88.74422130533006,2.733322013470843,2.66783080843245,0.25,0.090909091,0.0028
123,8.353220012110434,0.1537021963370682,88.75929161261764,2.733786178934836,2.66783080843245,0.25,0.090909091,0.0028
124,8.350010241454564,0.14250867388948832,88.77326453957136,2.73421654508458,2.66783080843245,0.25,0.090909091,0.0028
125,8.34703536923838,0.13212918781587227,88.78621987357427,2.7346155693714707,2.66783080843245,0.25,0.090909091,0.0028
126,8.34427815172836,0.12250469924109816,88.79823161793318,2.734985531097355,2.66783080843245,0.25,0.090909091,0.0028
127,8.341722618514957,0.11358042844539033,88.80936840878442,2.73532854425523,2.66783080843245,0.25,0.090909091,0.0028
128,8.339353977442498,0.1053055508128411,88.81969390228979,2.7356465694548775,2.66783080843245,0.25,0.090909091,0.0028
129,8.337158526782453,0.09763291402896004,88.82926713419144,2.7359414249971534,2.66783080843245,0.25,0.090909091,0.0028
130,8.335123574078224,0.09051877510785296,88.83814285365749,2.7362147971564346,2.66783080843245,0.25,0.090909091,0.0028
131,8.33323736113748,0.083922555914808,88.84637183322097,2.7364682497267365,2.66783080843245,0.25,0.090909091,0.0028
132,8.331488994691501,0.07780661593161324,88.85400115649358,2.736703232883298,2.66783080843245,0.25,0.090909091,0.0028
133,8.32986838228063,0.07213604108974671,88.8610744852217,2.7369210914079063,2.66783080843245,0.25,0.090909091,0.0028
134,8.328366172960889,0.06687844757062884,88.86763230714551,2.7371230723229574,2.66783080843245,0.25,0.090909091,0.0028
135,8.326973702459771,0.06200379954241247,88.87371216602165,2.737310331976155,2.66783080843245,0.25,0.090909091,0.0028
136,8.325682942439165,0.057484239869352416,88.87934887507659,2.737483942614874,2.66783080843245,0.25,0.090909091,0.0028
137,8.324486453550817,0.05329393289271782,88.88457471506993,2.737644898486508,2.66783080843245,0.25,0.090909091,0.0028
138,8.323377341994762,0.04940891844158092,88.88941961806502,2.7377941214986072,2.66783080843245,0.25,0.090909091,0.0028
139,8.32234921931414,0.04580697628775004,88.89391133792783,2.7379324664702436,2.66783080843245,0.25,0.090909091,0.0028
140,8.32139616518077,0.04246750031173517,88.8980756085036,2.7380607260038494,2.66783080843245,0.25,0.090909091,0.0028
141,8.320512692945174,0.03937138169607747,88.90193629035399,2.7381796350047223,2.66783080843245,0.25,0.090909091,0.0028
142,8.319693717742322,0.03650090050877652,88.90551550687539,2.7382898748734714,2.66783080843245,0.25,0.090909091,0.0028
143,8.318934526960685,0.033839625083054645,88.90883377056133,2.738392077394896,2.66783080843245,0.25,0.090909091,0.0028
144,8.318230752896978,0.031372318640447865,88.91191010011741,2.7384868283451285,2.66783080843245,0.25,0.090909091,0.0028
145,8.317578347432717,0.02908485264235078,88.91476212908758,2.7385746708373215,2.66783080843245,0.25,0.090909091,0.0028
146,8.316973558581276,0.026964126390807863,88.91740620660316,2.73865610842472,2.66783080843245,0.25,0.090909091,0.0028
147,8.31641290876572,0.02499799243267263,88.91985749082296,2.738731607978614,2.66783080843245,0.25,0.090909091,0.0028
148,8.315893174698319,0.023175187352382765,88.92213003559185,2.7388016023574258,2.66783080843245,0.25,0.090909091,0.0028
149,8.315411368742504,0.021485267567651366,88.9242368708078,2.7388664928820123,2.66783080843245,0.25,0.090909091,0.0028
150,8.314964721647023,0.019918549769476282,88.92619007695227,2.7389266516312016,2.66783080843245,0.25,0.090909091,0.0028
151,8.314550666550424,0.018466055673139314,88.92800085420585,2.738982423570556,2.66783080843245,0.25,0.090909091,0.0028
152,8.31416682416166,0.01711946077041818,88.92967958654145,2.739034128526441,2.66783080843245,0.25,0.090909091,0.0028
153,8.313810989029697,0.015871046795174502,88.9312359011585,2.739082063016598,2.66783080843245,0.25,0.090909091,0.0028
154,8.313481116821565,0.014713657634913052,88.93267872359587,2.7391265019476245,2.66783080843245,0.25,0.090909091,0.0028
155,8.313175312534296,0.013640658439928208,88.93401632883675,2.7391677001890025,2.66783080843245,0.25,0.090909091,0.0028
156,8.312891819571822,0.012645897699354867,88.93525638869616,2.7392058940326343,2.66783080843245,0.25,0.090909091,0.0028
157,8.312629009622983,0.011723672069909603,88.9364060157609,2.7392413025461924,2.66783080843245,0.25,0.090909091,0.0028
158,8.312385373281614,0.010868693758425379,88.93747180413195,2.7392741288279883,2.66783080843245,0.25,0.090909091,0.0028
159,8.312159511354054,0.010076060273526494,88.93845986720189,2.739304561170512,2.66783080843245,0.25,0.090909091,0.0028
160,8.311950126803454,0.00934122637503204,88.93937587268222,2.739332774139278,2.66783080843245,0.25,0.090909091,0.0028
161,8.311756017284074,0.00865997806198368,88.9402250750808,2.739358929573128,2.66783080843245,0.25,0.090909091,0.0028
162,8.311576068222157,0.008028408451630852,88.9410123458145,2.7393831775117015,2.66783080843245,0.25,0.090909091,0.0028
163,8.311409246403276,0.007442895412333026,88.94174220112902,2.739405657055366,2.66783080843245,0.25,0.090909091,0.0028
164,8.3112545940289,0.006900080823210421,88.94241882798536,2.739426497162521,2.66783080843245,0.25,0.090909091,0.0028
165,8.311111223207797,0.006396851342543536,88.94304610806083,2.739445817388826,2.66783080843245,0.25,0.090909091,0.0028
166,8.310978310850333,0.005930320575437166,88.94362764000164,2.739463728572585,2.66783080843245,0.25,0.090909091,0.0028
167,8.310855093936135,0.005497812539171472,88.94416676005449,2.7394803334701963,2.66783080843245,0.25,0.090909091,0.0028
168,8.31074086512777,0.005096846332004009,88.94466656119491,2.739495727345306,2.66783080843245,0.25,0.090909091,0.0028
169,8.310634968705033,0.004725121918001885,88.94512991086192,2.7395099985150355,2.66783080843245,0.25,0.090909091,0.0028
170,8.310536796796425,0.004380506946809605,88.94555946740036,2.739523228856406,2.66783080843245,0.25,0.090909091,0.0028
171,8.310445785886,0.004061024533130101,88.94595769530501,2.739535494275857,2.66783080843245,0.25,0.090909091,0.0028
172,8.310361413575455,0.0037648419261461065,88.94632687935385,2.73954686514455,2.66783080843245,0.25,0.090909091,0.0028
173,8.310283195582777,0.003490260004166405,88.94666913771111,2.7395574067019433,2.66783080843245,0.25,0.090909091,0.0028
174,8.310210682960125,0.0032357035344744117,88.94698643407544,2.739567179429955,2.66783080843245,0.25,0.090909091,0.0028
175,8.310143459514927,0.0029997121427110304,88.9472805889425,2.7395762393998515,2.66783080843245,0.25,0.090909091,0.0028
176,8.310081139419319,0.002780931940163861,88.94755329004666,2.739584638593851,2.66783080843245,0.25,0.090909091,0.0028
177,8.310023364994153,0.0025781077610831506,88.94780610204147,2.7395924252032833,2.66783080843245,0.25,0.090909091,0.0028
178,8.309969804654823,0.002390075965622188,88.94804047547453,2.7395996439050143,2.66783080843245,0.25,0.090909091,0.0028
179,8.309920151007061,0.0022157577672256646,88.94825775510799,2.739606336117718,2.66783080843245,0.25,0.090909091,0.0028
180,8.309874119081762,0.002054153046281805,88.94845918763248,2.739612540239466,2.66783080843245,0.25,0.090909091,0.0028
181,8.309831444698672,0.0019043346146296817,88.94864592881869,2.7396182918679957,2.66783080843245,0.25,0.090909091,0.0028
182,8.309791882949517,0.0017654428980875935,88.94881905014746,2.7396236240049165,2.66783080843245,0.25,0.090909091,0.0028
183,8.309755206791856,0.0016366810065562474,88.94897954495654,2.739628567245031,2.66783080843245,0.25,0.090909091,0.0028
184,8.309721205745566,0.0015173101634651167,88.9491283341391,2.7396331499518496,2.66783080843245,0.25,0.090909091,0.0028
185,8.309689684684464,0.0014066454683843376,88.94926627142684,2.7396373984203075,2.66783080843245,0.25,0.090909091,0.0028
186,8.309660462716117,0.0013040519685293757,88.94939414828772,2.739641337027619,2.66783080843245,0.25,0.090909091,0.0028
187,8.309633372143406,0.0012089410166522664,88.9495126984668,2.7396449883731306,2.66783080843245,0.25,0.090909091,0.0028
188,8.309608257501864,0.0011207668944514834,88.9496226021957,2.7396483734079773,2.66783080843245,0.25,0.090909091,0.0028
189,8.309584974667262,0.0010390236821517138,88.9497244900953,2.739651511555282,2.66783080843245,0.25,0.090909091,0.0028
190,8.309563390028318,0.0009632423563136321,88.94981894679378,2.739654420821592,2.66783080843245,0.25,0.090909091,0.0028
191,8.309543379719768,0.0008929880992401544,88.94990651428081,2.73965711790019,2.66783080843245,0.25,0.090909091,0.0028
192,8.309524828911398,0.0008278578045570657,88.94998769501719,2.7396596182668675,2.66783080843245,0.25,0.090909091,0.0028
193,8.309507631148943,0.0007674777646692049,88.95006295481768,2.7396619362687202,2.66783080843245,0.25,0.090909091,0.0028
194,8.309491687743087,0.0007115015268349816,88.95013272552363,2.7396640852064613,2.66783080843245,0.25,0.090909091,0.0028
195,8.30947690720303,0.0006596079055677928,88.95019740748069,2.7396660774107366,2.66783080843245,0.25,0.090909091,0.0028
196,8.309463204711381,0.0006114991399684314,88.9502573718358,2.7396679243128723,2.66783080843245,0.25,0.090909091,0.0028
197,8.309450501637373,0.0005668991854229088,88.95031296266677,2.739669636510464,2.66783080843245,0.25,0.090909091,0.0028
198,8.309438725085572,0.0005255521298700132,88.9503644989564,2.739671223828183,2.66783080843245,0.25,0.090909091,0.0028
199,8.309427807477523,0.000487220725556763,88.95041227642281,2.739672695374147,2.66783080843245,0.25,0.090909091,0.0028
200,8.30941768616391,0.0004516850278617801,88.95045656921609,2.7396740595921782,2.66783080843245,0.25,0.090909091,0.0028
201,8.309408303065013,0.0004187411333802683,88.95049763149139,2.739675324310256,2.66783080843245,0.25,0.090909091,0.0028
202,8.309399604337386,0.00038820001003325575,88.95053569886718,2.7396764967854295,2.66783080843245,0.25,0.090909091,0.0028
203,8.309391540064862,0.0003598864124912837,88.95057098977722,2.7396775837454577,2.66783080843245,0.25,0.090909091,0.0028
204,8.309384063972084,0.0003336378766918229,88.95060370672384,2.7396785914274124,2.66783080843245,0.25,0.090909091,0.0028
205,8.309377133158945,0.00030930378768316335,88.95063403743993,2.739679525613467,2.66783080843245,0.25,0.090909091,0.0028
206,8.309370707854393,0.0002867445154479519,88.9506621559661,2.7396803916640726,2.66783080843245,0.25,0.090909091,0.0028
207,8.3093647511882,0.00026583061374934165,88.95068822364935,2.739681194548716,2.66783080843245,0.25,0.090909091,0.0028
208,8.309359228979371,0.0002464420774041075,88.9507123900688,2.7396819388744342,2.66783080843245,0.25,0.090909091,0.0028
209,8.309354109539996,0.00022846765372213363,88.95073479389404,2.739682628912251,2.66783080843245,0.25,0.090909091,0.0028
210,8.309349363493402,0.00021180420416231214,88.95075556368077,2.739683268621681,2.66783080843245,0.25,0.090909091,0.0028
211,8.309344963605579,0.0001963561125428868,88.95077481860844,2.739683861673453,2.66783080843245,0.25,0.090909091,0.0028
212,8.309340884628892,0.00018203473641127771,88.95079266916414,2.739684411470568,2.66783080843245,0.25,0.090909091,0.0028
213,8.309337103157198,0.00016875789842596447,88.95080921777657,2.7396849211678296,2.66783080843245,0.25,0.090909091,0.0028
214,8.30933359749153,0.00015644941483250127,88.95082455940371,2.7396853936899452,2.66783080843245,0.25,0.090909091,0.0028
215,8.309330347515584,0.00014503865832850464,88.95083878207781,2.739685831748307,2.66783080843245,0.25,0.090909091,0.0028
216,8.30932733458027,0.00013446015280971086,88.9508519674104,2.7396862378565503,2.66783080843245,0.25,0.090909091,0.0028
217,8.309324541396713,0.0001246531976720757,88.95086419106067,2.7396866143449783,2.66783080843245,0.25,0.090909091,0.0028
218,8.309321951937026,0.00011556151951443254,88.95087552316957,2.7396869633739316,2.66783080843245,0.25,0.090909091,0.0028
219,8.309319551342348,0.0001071329492434075,88.95088602876227,2.7396872869461864,2.66783080843245,0.25,0.090909091,0.0028
220,8.309317325837574,9.931912272801167E-05,88.9508957681213,2.739687586918444,2.66783080843245,0.25,0.090909091,0.0028
221,8.309315262652305,9.20752032864294E-05,88.95090479713247,2.739687865011988,2.66783080843245,0.25,0.090909091,0.0028
222,8.309313349947574,8.535962441276724E-05,88.9509131676055,2.739688122822557,2.66783080843245,0.25,0.090909091,0.0028
223,8.309311576747907,7.913385126764421E-05,88.95092092757137,2.7396883618295056,2.66783080843245,0.25,0.090909091,0.0028
224,8.30930993287834,7.336215956415129E-05,88.95092812155787,2.739688583404289,2.66783080843245,0.25,0.090909091,0.0028
225,8.309308408906038,6.801143058050724E-05,88.95093479084511,2.7396887888183357,2.66783080843245,0.25,0.090909091,0.0028
226,8.309306996086157,6.305096112325915E-05,88.95094097370244,2.7396889792503414,2.66783080843245,0.25,0.090909091,0.0028
227,8.309305686311676,5.845228735065083E-05,88.950946705608,2.7396891557930325,2.66783080843245,0.25,0.090909091,0.0028
228,8.309304472066867,5.418902144530226E-05,88.95095201945232,2.739689319459437,2.66783080843245,0.25,0.090909091,0.0028
229,8.309303346384171,5.0236700199064425E-05,88.950956945727,2.739689471188697,2.66783080843245,0.25,0.090909091,0.0028
230,8.309302302804218,4.657264464125904E-05,88.95096151269975,2.7396896118514578,2.66783080843245,0.25,0.090909091,0.0028
231,8.309301335338759,4.317582990487387E-05,88.95096574657654,2.7396897422548627,2.66783080843245,0.25,0.090909091,0.0028
232,8.309300438436306,4.002676458402484E-05,88.95096967165199,2.7396898631471864,2.66783080843245,0.25,0.090909091,0.0028
233,8.309299606950274,3.710737889045294E-05,88.95097331044877,2.7396899752221273,2.66783080843245,0.25,0.090909091,0.0028
234,8.309298836109452,3.44009209673095E-05,88.95097668384686,2.7396900791227883,2.66783080843245,0.25,0.090909091,0.0028
235,8.30929812149062,3.189186076528698E-05,88.95097981120331,2.739690175445367,2.66783080843245,0.25,0.090909091,0.0028
236,8.309297458993173,2.956580092954297E-05,88.95098271046338,2.739690264742577,2.66783080843245,0.25,0.090909091,0.0028
237,8.309296844815586,2.7409394186090915E-05,88.95098539826347,2.7396903475268197,2.66783080843245,0.25,0.090909091,0.0028
